hour,dif_tide_height,current_dir,wave_height,current_speed,wind_speed,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.416666667,0.05106383,0.671435185,0.118475073,0.118396403,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.458333333,0.042553191,0.576944444,0.086217009,0.261105623,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.5,0.029787234,0.556574074,0.08914956,0.461820907,0.103773585,0,1,6,0.196658098,0.183967841,0.05230174,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.053335294
0.541666667,0.017021277,0.539282408,0.083870968,0.542075684,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.583333333,0.034042553,0.532476852,0.082697947,0.458898464,0.113207547,0,1,6,0.196658098,0.183967841,0.05230174,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.053335294
0.625,0.059574468,0.489166667,0.096187684,0.308505058,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.666666667,0.072340426,0.294236111,0.099706745,0.205095541,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.708333333,0.059574468,0.161805556,0.101466276,0.333233421,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.75,0.029787234,0.111759259,0.102639296,0.379767703,0.235849057,0,1,13,0.073264781,0.183967841,0.017510643,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.019870011
0.791666667,0.021276596,0.10599537,0.091495601,0.339902585,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.833333333,0.059574468,0.113032407,0.095014663,0.203222181,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.875,0.063829787,0.643101852,0.071554252,0.072011989,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.916666667,0.080851064,0.618703704,0.069794722,0.234170101,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.958333333,0.05106383,0.569421296,0.058651026,0.372049457,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
1,0.025531915,0.570300926,0.059237537,0.514874485,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.041666667,0.017021277,0.540532408,0.063929619,0.406968902,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.083333333,0.046808511,0.540856481,0.06627566,0.425927313,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.125,0.068085106,0.491481481,0.068035191,0.24481079,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.166666667,0.085106383,0.289930556,0.08914956,0.180666916,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.208333333,0.080851064,0.15462963,0.106744868,0.318096665,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.25,0.034042553,0.100324074,0.119648094,0.407343574,0.009433962,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.291666667,0.012765957,0.080416667,0.121994135,0.457399775,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.333333333,0.034042553,0.077106481,0.102639296,0.386661671,0,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.375,0.05106383,0.134861111,0.095014663,0.204645935,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.416666667,0.05106383,0.780115741,0.093255132,0.060621956,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.458333333,0.05106383,0.61087963,0.075659824,0.179318097,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.5,0.029787234,0.574814815,0.074486803,0.280779318,0.169811321,0,1,2,0.080976864,0.183967841,0.019477214,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.021961592
0.541666667,0.025531915,0.566365741,0.073900293,0.400824279,0.264150943,0,1,6,0.196658098,0.183967841,0.05230174,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.053335294
0.583333333,0.008510638,0.546898148,0.091495601,0.474035219,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.625,0.021276596,0.546273148,0.11143695,0.343424503,0.433962264,0,1,7,0.044987147,0.183967841,0.010508146,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.012200884
0.708333333,0.076595745,0.260925926,0.096774194,0.1795429,0.320754717,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.75,0.05106383,0.163773148,0.092082111,0.270588235,0.358490566,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.791666667,0.025531915,0.145949074,0.095014663,0.271862121,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.833333333,0.008510638,0.127314815,0.098533724,0.244211315,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.875,0.042553191,0.137083333,0.080351906,0.173473211,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.916666667,0.042553191,0.810925926,0.068035191,0.0977145,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.958333333,0.046808511,0.62400463,0.052785924,0.198351442,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
1,0.038297872,0.576969697,0.049853372,0.332879185,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.041666667,0.017021277,0.572407408,0.063929619,0.438741101,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.083333333,0.008510638,0.560787037,0.056304985,0.336680405,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.125,0.025531915,0.524722222,0.054545455,0.35181716,0.254716981,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.166666667,0.063829787,0.518611111,0.06627566,0.237617085,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.208333333,0.063829787,0.324513889,0.077419355,0.129936306,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.25,0.05106383,0.182199074,0.099120234,0.215961034,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.291666667,0.042553191,0.114050926,0.113782991,0.331509929,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.333333333,0.017021277,0.075416667,0.097360704,0.307905583,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.375,0.025531915,0.053657407,0.08856305,0.249831397,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.416666667,0.038297872,0.638217593,0.074486803,0.134357437,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.458333333,0.059574468,0.716273148,0.072140762,0.071112776,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.5,0.029787234,0.569166667,0.062756598,0.131135257,0.122641509,0,1,2,0.080976864,0.183967841,0.019477214,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.021961592
0.541666667,0.034042553,0.572037037,0.056304985,0.209441738,0.122641509,0,1,2,0.080976864,0.183967841,0.019477214,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.021961592
0.583333333,0.017021277,0.566273148,0.06627566,0.314349944,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.625,0.008510638,0.539097222,0.073313783,0.353540652,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.666666667,0.025531915,0.556550926,0.085630499,0.318771075,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.708333333,0.042553191,0.454074074,0.091495601,0.148594979,0.311320755,0,1,5,0.044987147,0.183967841,0.010508146,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.012200884
0.75,0.046808511,0.255185185,0.079765396,0.165829899,0.226415094,0,1,17,0.055269923,0.183967841,0.01301743,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.014989658
0.791666667,0.025531915,0.159259259,0.059237537,0.256650431,0.245283019,0,1,4,0.09125964,0.183967841,0.022138636,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.024750365
0.833333333,0.021276596,0.116342593,0.057478006,0.275608842,0.264150943,0,1,4,0.09125964,0.183967841,0.022138636,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.024750365
0.875,0.017021277,0.069398148,0.056891495,0.185312851,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.916666667,0.029787234,0.677986111,0.056891495,0.147695766,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.958333333,0.021276596,0.82587963,0.046920821,0.142899962,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.083333333,0.012765957,0.553194444,0.031085044,0.206893968,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.125,0.012765957,0.587546296,0.028739003,0.317347321,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.166666667,0.021276596,0.527222222,0.026073048,0.211403658,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.208333333,0.05106383,0.442361111,0.035777126,0.165080554,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.25,0.042553191,0.310694444,0.08973607,0.142899962,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.291666667,0.038297872,0.197569444,0.115542522,0.21775946,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.333333333,0.021276596,0.117384259,0.072140762,0.252978644,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.375,0.008510638,0.091921296,0.069208211,0.254402398,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.416666667,0.017021277,0.343865741,0.053958945,0.198126639,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.458333333,0.025531915,0.944305556,0.054545455,0.162832522,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.5,0.05106383,0.913356481,0.048680352,0.101760959,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.541666667,0.042553191,0.701550926,0.057478006,0.077032596,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.583333333,0.025531915,0.577083333,0.065102639,0.188235294,0.169811321,0,1,2,0.080976864,0.183967841,0.019477214,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.021961592
0.625,0.025531915,0.565578704,0.062756598,0.301536156,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.666666667,0.012765957,0.565231481,0.08797654,0.247358561,0.169811321,0,1,16,0.083547558,0.183967841,0.02013832,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.022658785
0.708333333,0.021276596,0.500393519,0.072140762,0.202248033,0.320754717,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.75,0.017021277,0.455162037,0.079765396,0.180666916,0.254716981,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.791666667,0.025531915,0.30474537,0.058651026,0.145822405,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.833333333,0.042553191,0.204791667,0.051612903,0.217984264,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.875,0.021276596,0.177893519,0.035190616,0.223529412,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.916666667,0.017021277,0.117731481,0.033431085,0.188535032,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.958333333,0.025531915,0.528032408,0.035777126,0.104758336,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
1,0.038297872,0.804675926,0.027565983,0.100711877,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.041666667,0.042553191,0.701226852,0.026979472,0.098239041,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.083333333,0.034042553,0.677546296,0.02170088,0.103484451,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.125,0.021276596,0.606759259,0.016422287,0.13136006,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.166666667,0.021276596,0.572152778,0.009970675,0.213713001,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.208333333,0.025531915,0.554166667,0.031671554,0.225327838,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.25,0.042553191,0.56375,0.06744868,0.115923567,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.291666667,0.029787234,0.452662037,0.101466276,0.026601723,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.333333333,0.038297872,0.117916667,0.061583578,0.12933683,0.028301887,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.375,0.021276596,0.133125,0.04340176,0.21843387,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.416666667,0.012765957,0.066134259,0.068035191,0.215436493,0.028301887,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.458333333,0.017021277,0.892685185,0.06744868,0.156013488,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.5,0.038297872,0.952453704,0.071554252,0.156088423,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.541666667,0.034042553,0.583541667,0.08797654,0.05088048,0.103773585,0,1,2,0.080976864,0.183967841,0.019477214,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.021961592
0.583333333,0.042553191,0.707222222,0.116129032,0.078980892,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.625,0.029787234,0.56287037,0.109677419,0.155339078,0.169811321,1,1,16,0.083547558,0.183967841,0.02013832,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.022658785
0.666666667,0.038297872,0.560717593,0.107917888,0.226077182,0.150943396,0,1,16,0.083547558,0.183967841,0.02013832,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.022658785
0.708333333,0.021276596,0.57275463,0.119061584,0.244361184,0.132075472,0,1,16,0.083547558,0.183967841,0.02013832,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.022658785
0.75,0.029787234,0.545625,0.119648094,0.144398651,0,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.791666667,0.038297872,0.420694444,0.128445748,0.103484451,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.833333333,0.05106383,0.284606481,0.167741935,0.131210191,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.875,0.05106383,0.187916667,0.152492669,0.228699888,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.916666667,0.038297872,0.11125,0.167741935,0.246534282,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.958333333,0.008510638,0.069305556,0.17771261,0.24481079,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
1,0.034042553,0.628838384,0.212263396,0.237889574,0.273584906,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.041666667,0.034042553,0.908333333,0.22111437,0.161333833,0.367924528,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.083333333,0.046808511,0.890162037,0.243401759,0.044361184,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.125,0.038297872,0.634953704,0.217595308,0.040089921,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.166666667,0.017021277,0.517939815,0.22111437,0.095841139,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.208333333,0.008510638,0.512800926,0.201759531,0.166129636,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.25,0.012765957,0.533611111,0.194721408,0.205095541,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.291666667,0.025531915,0.545555556,0.234017595,0.171000375,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.333333333,0.034042553,0.503148148,0.230498534,0.069539153,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.375,0.042553191,0.257268519,0.235777126,0.051180217,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.416666667,0.029787234,0.16087963,0.26627566,0.169351817,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.458333333,0.008510638,0.168518519,0.297947214,0.172199326,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.5,0.021276596,0.168634259,0.322580645,0.064518546,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.541666667,0.042553191,0.84709596,0.354945348,0.029844341,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.583333333,0.034042553,0.751851852,0.372434018,0.049456725,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.625,0.029787234,0.611134259,0.342521994,0.187560884,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.666666667,0.038297872,0.591111111,0.33255132,0.260247284,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.708333333,0.025531915,0.59349537,0.317888563,0.323342076,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.75,0.021276596,0.573842593,0.296774194,0.306032222,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.791666667,0.017021277,0.548472222,0.272140763,0.209591607,0.226415094,0,1,16,0.083547558,0.183967841,0.02013832,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.022658785
0.833333333,0.038297872,0.471018519,0.261583578,0.150768078,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.875,0.046808511,0.32989899,0.237536657,0.146006335,0.41509434,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.916666667,0.063829787,0.203263889,0.280351906,0.261596103,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.958333333,0.038297872,0.135732323,0.258970941,0.305984536,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
1,0.012765957,0.183131313,0.297947214,0.252276985,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.041666667,0.012765957,0.36040404,0.26686217,0.239524507,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.083333333,0.029787234,0.503564815,0.305571848,0.237167478,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.125,0.05106383,0.230324074,0.268621701,0.112551517,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.166666667,0.042553191,0.457060185,0.273900294,0.09112027,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.208333333,0.029787234,0.550185185,0.276246334,0.197602098,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.25,0.017021277,0.551087963,0.263343109,0.261745972,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.291666667,0.034042553,0.569189815,0.262756598,0.304383664,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.333333333,0.034042553,0.574953704,0.26686217,0.213413263,0.009433962,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.375,0.046808511,0.458842593,0.26568915,0.114349944,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.416666667,0.05106383,0.293217593,0.273900294,0.103709254,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.458333333,0.034042553,0.182523148,0.260410557,0.168077932,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.5,0.012765957,0.136111111,0.255131965,0.191232671,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.541666667,0.021276596,0.124191919,0.241055719,0.156469907,0.301886792,0,1,1,0.065552699,0.183967841,0.015568822,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.017778431
0.583333333,0.034042553,0.332152778,0.22170088,0.048932184,0.386792453,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.625,0.055319149,0.7025,0.225219941,0.032146871,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.666666667,0.063829787,0.58275463,0.212316716,0.157886849,0.066037736,0,1,16,0.083547558,0.183967841,0.02013832,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.022658785
0.708333333,0.042553191,0.565023148,0.195307918,0.283102285,0.08490566,0,1,10,0.064267352,0.183967841,0.015247559,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.017429835
0.75,0.038297872,0.575439815,0.182404692,0.347396028,0.056603774,0,1,10,0.064267352,0.183967841,0.015247559,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.017429835
0.791666667,0.025531915,0.565810185,0.17771261,0.338179093,0.047169811,0,1,10,0.064267352,0.183967841,0.015247559,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.017429835
0.833333333,0.021276596,0.520416667,0.174780058,0.255751218,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.875,0.059574468,0.480694444,0.186510264,0.21843387,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.916666667,0.080851064,0.302361111,0.218181818,0.177969277,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.958333333,0.059574468,0.17540404,0.233431085,0.331734732,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
1,0.034042553,0.11087963,0.319061583,0.355788685,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.041666667,0.017021277,0.071157407,0.441055719,0.330535781,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.083333333,0.029787234,0.050069444,0.546627566,0.384938179,0.452830189,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.125,0.059574468,0.076296296,0.547800586,0.346721619,0.358490566,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.166666667,0.068085106,0.109467593,0.57771261,0.175946047,0.358490566,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.208333333,0.042553191,0.257199074,0.540175953,0.102660172,0.367924528,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.25,0.038297872,0.466388889,0.473313783,0.131809667,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.291666667,0.008510638,0.550486111,0.4,0.333683027,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.333333333,0.029787234,0.571111111,0.392375367,0.293218434,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.375,0.046808511,0.525439815,0.39941349,0.253128512,0.320754717,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.416666667,0.059574468,0.459097222,0.42228739,0.240389659,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.458333333,0.055319149,0.24587963,0.441055719,0.140202323,0.339622642,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.5,0.038297872,0.160486111,0.453372434,0.233720494,0.301886792,1,1,12,0.005141388,0.183967841,0.001163719,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.001394387
0.541666667,0.012765957,0.129513889,0.441055719,0.234694642,0.367924528,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.583333333,0.025531915,0.08040404,0.384750733,0.199795633,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.625,0.046808511,0.074166667,0.408797654,0.167328587,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.666666667,0.068085106,0.216435185,0.380645161,0.085425253,0.235849057,1,1,12,0.005141388,0.183967841,0.001163719,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.001394387
0.708333333,0.059574468,0.526273148,0.322580645,0.112326714,0.358490566,1,1,3,0.039845758,0.183967841,0.00926897,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.010806497
0.75,0.034042553,0.551828704,0.303225806,0.265492694,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.791666667,0.034042553,0.566898148,0.292668622,0.364481079,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.833333333,0.012765957,0.569570707,0.301839509,0.310807589,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.875,0.034042553,0.492152778,0.316715543,0.258748595,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.916666667,0.072340426,0.421689815,0.363049853,0.19730236,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.958333333,0.080851064,0.247337963,0.382991203,0.243911577,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
1,0.076595745,0.185648148,0.411143695,0.350843012,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.041666667,0.042553191,0.144444444,0.384750733,0.405620082,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.083333333,0.008510638,0.116157407,0.375366569,0.423079805,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.125,0.046808511,0.091319444,0.353665689,0.456350693,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.166666667,0.068085106,0.085509259,0.343695015,0.344398651,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.208333333,0.080851064,0.200300926,0.319061583,0.245110528,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.25,0.05106383,0.393171296,0.287390029,0.104458599,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.291666667,0.025531915,0.556805556,0.227565982,0.290820532,0.273584906,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.333333333,0.025531915,0.569398148,0.217595308,0.356538029,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.375,0.038297872,0.544490741,0.214662757,0.332783814,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.416666667,0.059574468,0.509305556,0.205278593,0.330910453,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.458333333,0.063829787,0.427407408,0.22228739,0.208017984,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.141220423,0,0
0.5,0.063829787,0.256041667,0.238709678,0.194379918,0.320754717,0,1,1,0.065552699,0.183967841,0.015568822,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.017778431
0.541666667,0.034042553,0.165439815,0.241055719,0.307231173,0.264150943,0,1,1,0.065552699,0.183967841,0.015568822,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.017778431
0.583333333,0.012765957,0.100763889,0.250439883,0.249306856,0.301886792,0,1,1,0.065552699,0.183967841,0.015568822,0.985981308,0.050602979,0.949397021,0.141220423,0.271208226,0.017778431
