hour,dif_tide_height,current_dir,water_temp,current_speed,wind_speed,wind_dir,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.708333333,0.021276596,0.134861111,0.617413082,0.331434994,0.339622642,0.340833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.75,0.059574468,0.141203704,0.595591485,0.187785687,0.273584906,0.336666667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.791666667,0.085106383,0.511388889,0.594411261,0.054204843,0.311320755,0.329722222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.833333333,0.080851064,0.637013889,0.610673247,0.226826527,0.320754717,0.331944444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.875,0.068085106,0.563865741,0.604485857,0.471412514,0.481132075,0.336388889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.916666667,0.046808511,0.573611111,0.585481733,0.559685275,0.349056604,0.331111111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.958333333,0.017021277,0.547407407,0.573438421,0.497564631,0.273584906,0.321388889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
1,0.038297872,0.557523148,0.557251768,0.422855002,0.386792453,0.337222222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.041666667,0.080851064,0.518611111,0.554986742,0.300037467,0.386792453,0.333611111,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.083333333,0.072340426,0.281435185,0.552997938,0.190633196,0.330188679,0.328888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.125,0.110638298,0.143819444,0.545153211,0.384713376,0.264150943,0.337222222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.166666667,0.063829787,0.106712963,0.549683265,0.466391907,0.226415094,0.343888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.208333333,0.008510638,0.078518519,0.546092369,0.452678906,0.113207547,0.343888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.25,0.05106383,0.070208333,0.546258103,0.389509179,0.245283019,0.343888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.291666667,0.076595745,0.500601852,0.53979449,0.25612589,0.08490566,0.343888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.333333333,0.085106383,0.795416667,0.544600766,0.110378419,0.037735849,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.375,0.063829787,0.652453704,0.549186064,0.206294492,0.075471698,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.416666667,0.034042553,0.599699074,0.545926635,0.309853878,0.103773585,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.458333333,0.021276596,0.575162037,0.567140542,0.461596103,0.113207547,0.320277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.5,0.025531915,0.548680556,0.57051046,0.540726864,0.122641509,0.320277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.541666667,0.055319149,0.551273148,0.545484679,0.39730236,0.283018868,0.320277778,0,1,22,0.059602649,0.071411681,0.004850523,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.04164291
0.583333333,0.089361702,0.48474537,0.54902033,0.185088048,0.188679245,0.320277778,0,1,5,0.059602649,0.071411681,0.004850523,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.04164291
0.625,0.085106383,0.245138889,0.544269299,0.186361933,0.169811321,0.323888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.666666667,0.059574468,0.155580808,0.574402689,0.32568548,0.132075472,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.708333333,0.017021277,0.125631313,0.583623507,0.334432372,0.169811321,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.75,0.059574468,0.140902778,0.612662051,0.253278381,0.29245283,0.320277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.791666667,0.076595745,0.301689815,0.623931939,0.098988385,0.386792453,0.320277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.833333333,0.076595745,0.733518519,0.623766205,0.093817909,0.132075472,0.320277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.875,0.089361702,0.584699074,0.616860637,0.319295616,0.235849057,0.320277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.916666667,0.055319149,0.571550926,0.610065557,0.506931435,0.367924528,0.343888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.958333333,0.017021277,0.564722222,0.5797363,0.506706632,0.320754717,0.331944444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
1,0.025531915,0.545694444,0.577581762,0.504008992,0.311320755,0.333055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.041666667,0.063829787,0.552337963,0.560897908,0.347096291,0.349056604,0.336944444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.083333333,0.072340426,0.443981481,0.556699322,0.19932559,0.188679245,0.343888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.125,0.093617021,0.199652778,0.548688863,0.270138629,0.311320755,0.340833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.166666667,0.076595745,0.111689815,0.551893047,0.405994754,0.330188679,0.343888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.208333333,0.029787234,0.094074074,0.557748969,0.420232297,0.339622642,0.343888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.25,0.034042553,0.056851852,0.551561579,0.408542525,0.330188679,0.343888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.291666667,0.038297872,0.051319444,0.550788156,0.334057699,0.198113208,0.335833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.333333333,0.085106383,0.209768519,0.563383913,0.187336081,0.20754717,0.340277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.375,0.05106383,0.813819444,0.574322333,0.084376171,0.056603774,0.343888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.416666667,0.068085106,0.593726852,0.576642605,0.110003747,0.018867925,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.458333333,0.025531915,0.563194444,0.579460077,0.301835894,0.08490566,0.335833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.5,0.017021277,0.557222222,0.57476429,0.4204571,0.094339623,0.335833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.541666667,0.046808511,0.538703704,0.578907631,0.447358561,0.179245283,0.321666667,0,1,22,0.059602649,0.071411681,0.004850523,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.04164291
0.583333333,0.068085106,0.541388889,0.552445492,0.277407269,0.405660377,0.338333333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.625,0.072340426,0.38787037,0.568134944,0.112626452,0.311320755,0.341944444,0,1,5,0.059602649,0.071411681,0.004850523,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.04164291
0.666666667,0.072340426,0.176273148,0.547362994,0.255301611,0.367924528,0.3325,1,1,12,0.016556291,0.071411681,0.001292998,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.011567475
0.708333333,0.034042553,0.12712963,0.575648203,0.309404271,0.330188679,0.320555556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.75,0.017021277,0.09662037,0.58459782,0.307006369,0.301886792,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.791666667,0.068085106,0.145046296,0.636859164,0.138928438,0.235849057,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.833333333,0.063829787,0.685833333,0.654205952,0.052828775,0.245283019,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.875,0.068085106,0.62790404,0.63111373,0.140938043,0.311320755,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.916666667,0.072340426,0.587708333,0.611778138,0.252154365,0.311320755,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.958333333,0.021276596,0.569837963,0.596420154,0.417534657,0.235849057,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
1,0.012765957,0.556851852,0.570399971,0.413937804,0.141509434,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.041666667,0.034042553,0.516527778,0.584487331,0.406369427,0.113207547,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.083333333,0.055319149,0.529768519,0.565151739,0.226526789,0.20754717,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.125,0.080851064,0.326759259,0.565648939,0.11952042,0.235849057,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.166666667,0.068085106,0.160648148,0.560400707,0.269164481,0.20754717,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.208333333,0.055319149,0.131041667,0.565206983,0.372648932,0.132075472,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.25,0.017021277,0.082106481,0.555373453,0.365230423,0.122641509,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.291666667,0.029787234,0.067777778,0.551119623,0.349269389,0.075471698,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.333333333,0.05106383,0.550176768,0.587962715,0.322333867,0.094339623,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.375,0.068085106,0.661180556,0.615479523,0.192506557,0.094339623,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.416666667,0.068085106,0.274074074,0.626086477,0.041064069,0.075471698,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.458333333,0.034042553,0.558217593,0.61034178,0.178718621,0.150943396,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.5,0.012765957,0.564537037,0.597801267,0.339452979,0.245283019,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.541666667,0.021276596,0.543981481,0.61895993,0.403596853,0.132075472,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.583333333,0.046808511,0.546944444,0.577471273,0.355414013,0.29245283,0.328055556,0,1,22,0.059602649,0.071411681,0.004850523,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.04164291
0.625,0.063829787,0.516921296,0.573935622,0.152116898,0.198113208,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.666666667,0.068085106,0.274050926,0.562389511,0.149269389,0.235849057,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.708333333,0.05106383,0.170601852,0.574709046,0.293068565,0.150943396,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.75,0.025531915,0.145902778,0.615755745,0.299812664,0.160377358,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.791666667,0.021276596,0.16912037,0.651719947,0.252678906,0.141509434,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.833333333,0.059574468,0.135959596,0.649615632,0.111018768,0.141509434,0.335833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.875,0.063829787,0.731689815,0.643819977,0.058448857,0.094339623,0.335833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.916666667,0.068085106,0.616597222,0.645808781,0.190483327,0.141509434,0.335833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.958333333,0.029787234,0.58912037,0.64337802,0.299812664,0.198113208,0.335833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
1,0.017021277,0.580486111,0.619567619,0.423004871,0,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.041666667,0.025531915,0.546319444,0.5802335,0.376620457,0,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.083333333,0.046808511,0.524837963,0.598629935,0.381940802,0.113207547,0.335833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.125,0.046808511,0.511574074,0.602883766,0.287448482,0.113207547,0.335833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.166666667,0.072340426,0.351296296,0.586476135,0.152191832,0,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.208333333,0.046808511,0.210606061,0.583924841,0.247290439,0.08490566,0.335833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.25,0.029787234,0.164837963,0.587470537,0.344623454,0.056603774,0.335833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.291666667,0.008510638,0.113055556,0.559351061,0.332933683,0.018867925,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.333333333,0.038297872,0.144282407,0.585757955,0.286624204,0.047169811,0.335833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.375,0.046808511,0.256527778,0.64033957,0.273585612,0,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.416666667,0.038297872,0.454375,0.661608721,0.090221057,0.103773585,0.335833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.458333333,0.05106383,0.629560185,0.626528432,0.102810041,0.235849057,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.5,0.034042553,0.557291667,0.638792722,0.215286624,0.367924528,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.541666667,0.012765957,0.559282408,0.641168238,0.315623829,0.320754717,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.583333333,0.012765957,0.547037037,0.621059222,0.393930311,0.349056604,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.625,0.029787234,0.536439394,0.603451278,0.330999012,0.273584906,0.335833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.666666667,0.068085106,0.458356481,0.577139805,0.124690895,0.226415094,0.3375,0,1,5,0.059602649,0.071411681,0.004850523,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.04164291
0.708333333,0.059574468,0.237152778,0.570786683,0.169726489,0.254716981,0.335833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.75,0.038297872,0.165717593,0.604375369,0.264743349,0.141509434,0.331388889,0,1,34,0.026490066,0.071411681,0.002088242,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.01850796
0.791666667,0.017021277,0.174191919,0.654979376,0.289716952,0.113207547,0.335833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.833333333,0.025531915,0.156458333,0.67155274,0.224653428,0.20754717,0.336666667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.875,0.042553191,0.324671717,0.662814057,0.100718689,0.075471698,0.323888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.916666667,0.046808511,0.757291667,0.667851356,0.08452604,0.103773585,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.958333333,0.038297872,0.633518519,0.674370212,0.190408393,0.047169811,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
1,0.021276596,0.593425926,0.667630377,0.267665792,0,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.041666667,0.012765957,0.576111111,0.636859164,0.354364931,0.08490566,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.083333333,0.004255319,0.578310185,0.604430613,0.32933683,0.08490566,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.125,0.017021277,0.533356481,0.598298468,0.281303859,0.094339623,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.166666667,0.034042553,0.49280303,0.622254514,0.315385401,0.150943396,0.320277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.208333333,0.059574468,0.348101852,0.611778138,0.177294867,0.132075472,0.320277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.25,0.046808511,0.201111111,0.618517973,0.249156988,0.122641509,0.320277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.291666667,0.021276596,0.122337963,0.595867708,0.295316598,0,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.333333333,0.017021277,0.060300926,0.596475398,0.291045335,0,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.375,0.034042553,0.740601852,0.623158515,0.230048707,0,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.416666667,0.029787234,0.969652778,0.670226871,0.164181341,0.075471698,0.328333333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.458333333,0.038297872,0.632986111,0.67094505,0.033345822,0.094339623,0.343888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.5,0.046808511,0.523726852,0.666967443,0.123267141,0.150943396,0.332222222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.541666667,0.034042553,0.54375,0.655089865,0.261446234,0.179245283,0.335833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.583333333,0.034042553,0.580162037,0.627964791,0.348070438,0.188679245,0.332222222,1,1,22,0.059602649,0.071411681,0.004850523,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.04164291
0.625,0.008510638,0.549166667,0.613324986,0.346721619,0.188679245,0.329722222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.666666667,0.034042553,0.527430556,0.648902475,0.314050206,0.179245283,0.328888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.708333333,0.046808511,0.436296296,0.616860637,0.144323717,0.179245283,0.329444444,1,1,5,0.059602649,0.071411681,0.004850523,0.985981308,0.050602979,0.949397021,0.022665006,0.698675497,0.04164291
0.75,0.042553191,0.257986111,0.612220094,0.190783065,0.330188679,0.325555556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.791666667,0.042553191,0.196412037,0.63415218,0.238741101,0.283018868,0.328888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.833333333,0.017021277,0.197314815,0.701771509,0.214162608,0.179245283,0.334444444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.875,0.012765957,0.168402778,0.721549058,0.131809667,0.141509434,0.343888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.916666667,0.025531915,0.500606061,0.722357637,0.05256991,0.198113208,0.343888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.958333333,0.05106383,0.677569444,0.712986152,0.144098913,0.132075472,0.343888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
1,0.034042553,0.640069444,0.698898792,0.176320719,0.103773585,0.343888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.041666667,0.029787234,0.592430556,0.685805834,0.271937055,0.094339623,0.343888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.083333333,0.025531915,0.577847222,0.647742339,0.315174222,0.075471698,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.125,0.012765957,0.57849537,0.625368297,0.312026976,0,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.166666667,0.017021277,0.569490741,0.616584414,0.17886849,0.009433962,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.208333333,0.046808511,0.461296296,0.604430613,0.118246534,0.08490566,0.343888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.25,0.055319149,0.30275,0.606319977,0.129501686,0.056603774,0.343888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.291666667,0.038297872,0.19474537,0.602552299,0.199625328,0.047169811,0.331944444,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.333333333,0.038297872,0.122546296,0.589735563,0.187336081,0.047169811,0.324722222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.375,0.021276596,0.440625,0.611336182,0.184413638,0.028301887,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.416666667,0.025531915,0.659467593,0.632163377,0.165904833,0.103773585,0.327222222,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.458333333,0.029787234,0.193865741,0.662934591,0.057549644,0.094339623,0.343888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.5,0.034042553,0.453773148,0.674425457,0.068265268,0.198113208,0.320277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.541666667,0.05106383,0.54709596,0.659680184,0.162355666,0.122641509,0.320277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.583333333,0.038297872,0.563703704,0.641610194,0.250580742,0.150943396,0.335277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.625,0.021276596,0.580347222,0.658017826,0.351667291,0.188679245,0.335,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.666666667,0.012765957,0.578125,0.633157778,0.279430498,0.443396226,0.334166667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.708333333,0.029787234,0.50709596,0.650941501,0.228243469,0.273584906,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.75,0.046808511,0.465810185,0.663984237,0.196927688,0.330188679,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.791666667,0.038297872,0.29162037,0.653874484,0.161858374,0.29245283,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.833333333,0.05106383,0.230671296,0.673099587,0.245635069,0.320754717,0.3325,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.875,0.034042553,0.232013889,0.683540807,0.208167853,0.254716981,0.343888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.916666667,0.012765957,0.20150463,0.695805097,0.099138254,0.245283019,0.343888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.958333333,0.025531915,0.467152778,0.697683412,0.03499438,0.301886792,0.343888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
1,0.034042553,0.672777778,0.691717001,0.155488947,0.29245283,0.343888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.041666667,0.046808511,0.651111111,0.680110623,0.194155114,0.188679245,0.343888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.083333333,0.025531915,0.617337963,0.670005893,0.241888348,0.235849057,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.125,0.025531915,0.59650463,0.654205952,0.274110154,0.198113208,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.166666667,0.008510638,0.584189815,0.635643783,0.333832896,0.245283019,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.208333333,0.012765957,0.587361111,0.633820713,0.271412514,0.216981132,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.25,0.025531915,0.526435185,0.610231291,0.1795429,0.179245283,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.291666667,0.038297872,0.445300926,0.603712434,0.132783814,0.188679245,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.333333333,0.05106383,0.292685185,0.602828521,0.139003372,0.103773585,0.343888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.375,0.038297872,0.157986111,0.595260018,0.188310228,0.075471698,0.343888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.416666667,0.029787234,0.217083333,0.621777402,0.201948295,0.075471698,0.343888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.458333333,0.017021277,0.863449074,0.632384355,0.18478831,0.094339623,0.343888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.5,0.034042553,0.879166667,0.659675162,0.175121768,0.160377358,0.343888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.541666667,0.046808511,0.210753968,0.684337907,0.077642777,0.179245283,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.583333333,0.046808511,0.568055556,0.672215675,0.170775571,0.160377358,0.320277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.625,0.05106383,0.571273148,0.664757661,0.261745972,0.132075472,0.343888889,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.666666667,0.034042553,0.563564815,0.686744992,0.333233421,0.169811321,0.335833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.708333333,0.008510638,0.587685185,0.648405274,0.317422255,0.311320755,0.335833333,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.75,0.017021277,0.521875,0.679618445,0.279655301,0.386792453,0.329166667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.791666667,0.038297872,0.495486111,0.671276517,0.251779693,0.320754717,0.331666667,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.833333333,0.068085106,0.340555556,0.654261197,0.148520045,0.264150943,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.875,0.046808511,0.224143519,0.673265321,0.255151742,0.169811321,0.320277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.916666667,0.042553191,0.203796296,0.672933854,0.271262645,0.169811321,0.320277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.958333333,0.021276596,0.143484848,0.664622061,0.188024115,0.141509434,0.320277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
1,0.029787234,0.216018519,0.67033736,0.113750468,0.283018868,0.320277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.041666667,0.034042553,0.720462963,0.674149234,0.084975646,0.018867925,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.083333333,0.042553191,0.678935185,0.677408662,0.142899962,0.169811321,0.320277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.125,0.046808511,0.651666667,0.680612847,0.224278756,0.226415094,0.320277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.166666667,0.025531915,0.600138889,0.669342959,0.29906332,0.188679245,0.320277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.208333333,0.021276596,0.58150463,0.652217148,0.350693143,0.103773585,0.320277778,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.25,0.017021277,0.574490741,0.637411609,0.3386287,0.141509434,0,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.291666667,0.025531915,0.543935185,0.622661314,0.237617085,0.150943396,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.333333333,0.063829787,0.476921296,0.635478049,0.209966279,0.132075472,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.375,0.072340426,0.375069444,0.648515763,0.173023604,0.113207547,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.416666667,0.059574468,0.228287037,0.628130525,0.223304608,0.08490566,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.458333333,0.029787234,0.146064815,0.59078521,0.200599475,0.122641509,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
0.5,0.012765957,0.089976852,0.639676636,0.17617085,0.179245283,0.328055556,0,0,0,0,0,0,0,0,0.949397021,0.022665006,0,0
