hour,wave_height,water_temp,dif_tide_height,current_speed,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.5,0.119648094,0.276001768,0.021276596,0.390483327,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.541666667,0.120821115,0.252357101,0.029787234,0.404571,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.583333333,0.112609971,0.281636712,0.042553191,0.387560884,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.625,0.127272727,0.243517973,0.042553191,0.201273885,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.666666667,0.129032258,0.262964055,0.085106383,0.126489322,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.708333333,0.136187683,0.267692988,0.046808511,0.209441738,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.75,0.141935484,0.244843842,0.025531915,0.262195579,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.791666667,0.141348973,0.275117855,0.029787234,0.188385163,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.833333333,0.137243402,0.319147761,0.059574468,0.232071937,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.875,0.121407625,0.325224661,0.046808511,0.10753091,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.916666667,0.099706745,0.331301562,0.05106383,0.024953166,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.958333333,0.085043988,0.348593105,0.059574468,0.174147621,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
1,0.084457478,0.298486299,0.038297872,0.37025103,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.041666667,0.07533991,0.265173836,0.025531915,0.386178003,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.083333333,0.085630499,0.272852828,0.029787234,0.343649307,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.125,0.093255132,0.288763259,0.038297872,0.201798426,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.166666667,0.103812317,0.273515763,0.063829787,0.073585613,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.208333333,0.109090909,0.282078668,0.05106383,0.243012364,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.25,0.141935484,0.285448586,0.034042553,0.29044586,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.291666667,0.131964809,0.304342221,0.042553191,0.289171974,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.333333333,0.124340176,0.323125369,0.05106383,0.360809292,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.375,0.120234604,0.320694608,0.059574468,0.251929562,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.416666667,0.112609971,0.290310106,0.05106383,0.068490071,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.458333333,0.11143695,0.310695345,0.059574468,0.201798426,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.5,0.086856838,0.307722184,0.046808511,0.329936306,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.541666667,0.100293255,0.302242929,0.034042553,0.370176096,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.583333333,0.083870968,0.282962581,0.012765957,0.352791308,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.625,0.08914956,0.333566588,0.05106383,0.336155864,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.666666667,0.097947214,0.32666102,0.042553191,0.193705508,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.708333333,0.077419355,0.343676341,0.059574468,0.180517048,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.75,0.097360704,0.325390395,0.042553191,0.203521918,1,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.791666667,0.08856305,0.364724514,0.025531915,0.225627576,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.833333333,0.08914956,0.355001473,0.055319149,0.101236418,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.875,0.080351906,0.353951827,0.046808511,0.089921319,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.916666667,0.107917888,0.376270625,0.042553191,0.121243912,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.958333333,0.109677419,0.380192988,0.059574468,0.2454852,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
1,0.093255132,0.352460224,0.038297872,0.319670288,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.041666667,0.094428153,0.338096641,0.021276596,0.355788685,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.083333333,0.065102639,0.309590454,0.017021277,0.296583671,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.125,0.061583578,0.308987786,0.046808511,0.21656051,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.166666667,0.080351906,0.316496023,0.05106383,0.131135257,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.208333333,0.069581445,0.305130712,0.072340426,0.18083041,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.25,0.092668622,0.297049941,0.029787234,0.25934807,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.291666667,0.090909091,0.321799499,0.034042553,0.268115399,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.333333333,0.109090909,0.345886123,0.038297872,0.338254028,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.375,0.108504399,0.372237773,0.042553191,0.307980517,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.416666667,0.132551319,0.362404243,0.042553191,0.124840764,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.458333333,0.111170354,0.358044946,0.05106383,0.041207126,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.5,0.085630499,0.33334561,0.046808511,0.197901836,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.541666667,0.092668622,0.328042133,0.042553191,0.259872611,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.583333333,0.086803519,0.317877136,0.025531915,0.354814537,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.625,0.069208211,0.294232469,0.025531915,0.31749719,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.666666667,0.065689149,0.300143636,0.034042553,0.27523417,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.708333333,0.06744868,0.289094726,0.068085106,0.168152866,1,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.75,0.040469208,0.289315704,0.085106383,0.161558636,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.791666667,0.073900293,0.26230112,0.046808511,0.245035594,1,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.833333333,0.062170088,0.270145846,0.034042553,0.212663919,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.875,0.077899227,0.322487545,0.038297872,0.204618686,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.916666667,0.073900293,0.323235857,0.046808511,0.17362308,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.958333333,0.077419355,0.301579994,0.059574468,0.089171974,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
1,0.076832845,0.308375074,0.046808511,0.138254028,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.041666667,0.075073314,0.328042133,0.029787234,0.259423005,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.083333333,0.063929619,0.289702416,0.029787234,0.2772574,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.125,0.055718475,0.28804508,0.021276596,0.265118022,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.166666667,0.06744868,0.288431791,0.021276596,0.176095916,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.208333333,0.06686217,0.284730407,0.046808511,0.079430498,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.25,0.123753665,0.282354891,0.059574468,0.113225927,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.291666667,0.129032258,0.277438126,0.05106383,0.197751967,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.333333333,0.13313783,0.271526959,0.025531915,0.201873361,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.375,0.109090909,0.291359753,0.029787234,0.237991757,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.416666667,0.11085044,0.31307086,0.042553191,0.086024728,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.458333333,0.131378299,0.306607248,0.042553191,0.082952417,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.5,0.106744868,0.283625515,0.068085106,0.113001124,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.541666667,0.102852573,0.275057588,0.063829787,0.15835008,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.583333333,0.080351906,0.282907337,0.05106383,0.239640315,1,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.625,0.08739003,0.296828963,0.021276596,0.318096665,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.666666667,0.085630499,0.314562463,0.042553191,0.322667666,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.708333333,0.121994135,0.312794637,0.034042553,0.248332709,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.75,0.130791789,0.353951827,0.068085106,0.166579243,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.791666667,0.097360704,0.332240719,0.046808511,0.201648557,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.833333333,0.093255132,0.336328815,0.034042553,0.244361184,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.875,0.080351906,0.344836476,0.029787234,0.221356313,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.916666667,0.094428153,0.342295227,0.034042553,0.142825028,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.958333333,0.107331378,0.322959635,0.042553191,0.043162233,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
1,0.101466276,0.331743518,0.042553191,0.089396778,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.041666667,0.095601173,0.335665881,0.029787234,0.220831772,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.083333333,0.103225807,0.331798763,0.042553191,0.274709629,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.125,0.104772061,0.319715273,0.025531915,0.295929698,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.166666667,0.116129032,0.291138775,0.017021277,0.295841139,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.208333333,0.106744868,0.289647172,0.029787234,0.214837018,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.25,0.147800587,0.281968179,0.034042553,0.063919071,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.291666667,0.141348973,0.280200354,0.042553191,0.075458973,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.333333333,0.127272727,0.281084266,0.055319149,0.208242788,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.375,0.127272727,0.282133913,0.046808511,0.199400524,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.416666667,0.128445748,0.299646435,0.025531915,0.213937804,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.458333333,0.138043189,0.314472063,0.038297872,0.147314282,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.5,0.145454546,0.327434443,0.029787234,0.112176845,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.541666667,0.140762463,0.323180613,0.055319149,0.063769202,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.583333333,0.158357771,0.328649823,0.038297872,0.189359311,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.625,0.136656892,0.296221273,0.042553191,0.309254402,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.666666667,0.13431085,0.299646435,0.021276596,0.372349194,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.708333333,0.129032258,0.297602387,0.017021277,0.331509929,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.75,0.117302053,0.308651296,0.034042553,0.239040839,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.791666667,0.114956012,0.34500221,0.046808511,0.208017984,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.833333333,0.106051719,0.367205496,0.055319149,0.285057393,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.875,0.104398827,0.343234384,0.046808511,0.288122892,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.916666667,0.110530526,0.341652381,0.025531915,0.273040635,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.958333333,0.13431085,0.341632292,0.025531915,0.188010491,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
1,0.128445748,0.32969947,0.038297872,0.077107531,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.041666667,0.136656892,0.333014142,0.038297872,0.080929187,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.083333333,0.13431085,0.331577785,0.05106383,0.174222555,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.125,0.107917888,0.325003683,0.05106383,0.285425253,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.166666667,0.09032258,0.322517678,0.029787234,0.309329337,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.208333333,0.104398827,0.300696081,0.025531915,0.342150618,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.25,0.099706745,0.285890542,0.021276596,0.262869989,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.291666667,0.115542522,0.285780053,0.05106383,0.205320345,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.333333333,0,0.290089128,0.05106383,0.117197452,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.375,0.08856305,0.285061874,0.055319149,0.161408767,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.416666667,0.08973607,0.27760386,0.034042553,0.203746722,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.458333333,0.09032258,0.288321303,0.017021277,0.215061821,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.5,0.090909091,0.298099588,0.021276596,0.115998501,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.541666667,0.078005865,0.302242929,0.029787234,0.009816411,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.583333333,0.079765396,0.295226871,0.063829787,0.079355564,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.625,0.082697947,0.288266058,0.05106383,0.245784938,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.666666667,0.075073314,0.284564673,0.055319149,0.333383289,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.708333333,0.093841642,0.296166028,0.046808511,0.405320345,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.75,0.117888563,0.288873748,0.029787234,0.370775571,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.791666667,0.124340176,0.296221273,0.042553191,0.345822405,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.833333333,0.119648094,0.299977902,0.063829787,0.22315474,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.875,0.114369501,0.296884207,0.059574468,0.218733608,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.916666667,0.139002933,0.288542281,0.059574468,0.313450731,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.958333333,0.165982404,0.27699617,0.021276596,0.36957662,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
1,0.172434018,0.327102976,0.008510638,0.34979393,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.041666667,0.175366569,0.31986594,0.029787234,0.197826901,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.083333333,0.144281525,0.30213244,0.042553191,0.063994005,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.125,0.145454546,0.308596052,0.059574468,0.062345448,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.166666667,0.193708345,0.29506616,0.055319149,0.156715147,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.208333333,0.217595308,0.292685622,0.025531915,0.270513301,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.25,0.212316716,0.292022687,0.025531915,0.349718996,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.291666667,0.20058651,0.283570271,0.034042553,0.263019858,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.333333333,0.211143695,0.285614319,0.05106383,0.217085051,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.375,0.229912024,0.310198144,0.076595745,0.162832522,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.416666667,0.24398827,0.305226135,0.093617021,0.174147621,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.458333333,0.26510264,0.299591191,0.068085106,0.276732859,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.5,0.252785924,0.321633766,0.008510638,0.327913076,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.541666667,0.253958944,0.3045632,0.038297872,0.111352567,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.583333333,0.260410557,0.315225398,0.055319149,0.058898464,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.625,0.256304986,0.319810696,0.085106383,0.064368677,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.666666667,0.235190616,0.315722599,0.059574468,0.242038216,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.708333333,0.208797654,0.313844284,0.063829787,0.398576246,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.75,0.220527859,0.303900265,0.046808511,0.425627576,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.791666667,0.209384164,0.31135828,0.012765957,0.418808542,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.833333333,0.235190616,0.30953521,0.042553191,0.317721993,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.875,0.218181818,0.290199617,0.093617021,0.141476208,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.916666667,0.235297254,0.290064017,0.080851064,0.255546851,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.958333333,0.259237536,0.293293312,0.068085106,0.40389659,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
1,0.246920821,0.335444903,0.038297872,0.500711877,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.041666667,0.242815249,0.307325427,0.012765957,0.369201948,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.083333333,0.238123167,0.301856217,0.05106383,0.165380292,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.125,0.210343908,0.314110463,0.059574468,0.072924827,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.166666667,0.182991202,0.325887596,0.076595745,0.154889472,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.208333333,0.184750733,0.314230996,0.055319149,0.22315474,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.25,0.187683285,0.303900265,0.038297872,0.331584863,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.291666667,0.187096774,0.305833824,0.029787234,0.39932559,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.333333333,0.16747534,0.310012322,0.034042553,0.364842127,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.375,0.169501466,0.295558338,0.072340426,0.28520045,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.416666667,0.167155425,0.283570271,0.093617021,0.139228175,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.458333333,0.182991202,0.282023424,0.076595745,0.222630199,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.5,0.173607038,0.308927519,0.05106383,0.318321469,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.541666667,0.176539589,0.326992487,0.025531915,0.328812289,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.583333333,0.163636364,0.32411977,0.042553191,0.254477332,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.625,0.159530792,0.307270183,0.085106383,0.06474335,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.666666667,0.161716875,0.322788879,0.076595745,0.084124119,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.708333333,0.126686217,0.338483353,0.089361702,0.257174972,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.75,0.125513196,0.350526665,0.093617021,0.48317722,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.791666667,0.115542522,0.318484826,0.046808511,0.470438366,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.833333333,0.108504399,0.307104449,0.012765957,0.487298614,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.875,0.096774194,0.290199617,0.055319149,0.354065193,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.916666667,0.126099707,0.296939452,0.10212766,0.209142001,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.958333333,0.129085577,0.296066588,0.119148936,0.370131135,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
1,0.160703812,0.320307897,0.089361702,0.515923567,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.041666667,0.163636364,0.304010754,0.046808511,0.584188835,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.083333333,0.180058651,0.308430318,0.021276596,0.47658299,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.125,0.190029326,0.313347083,0.068085106,0.310828025,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.166666667,0.194721408,0.310916323,0.080851064,0.088047958,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.208333333,0.182991202,0.309479965,0.080851064,0.113450731,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.25,0.188856305,0.324672216,0.068085106,0.317946796,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.291666667,0.180645162,0.32544564,0.05106383,0.461071562,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.333333333,0.15483871,0.311468768,0.012765957,0.50955414,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.375,0.156598241,0.288155569,0.042553191,0.502060697,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.416666667,0.182404692,0.294619181,0.085106383,0.401423754,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.458333333,0.224046921,0.296276518,0.123404255,0.200749344,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.5,0.292082112,0.28793459,0.093617021,0.288347696,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.541666667,0.258651026,0.289426193,0.046808511,0.373248408,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.583333333,0.289736071,0.313402328,0.017021277,0.355488947,0,0,0,0,0,0,0,0,0.949397021,0.276712329,0,0
0.625,0.285630498,0.303016352,0.059574468,0.199475459,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.666666667,0.278005865,0.330417649,0.093617021,0.095841139,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
0.708333333,0.260997067,0.363785357,0.093617021,0.186286999,0,1,4,0.361573374,0.312603452,0.20480686,0.985981308,0.050602979,0.949397021,0.276712329,0.159606657,0.057709517
