hour,wave_height,current_speed,tide_height,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.625,0.096774194,0.22248033,0.399240393,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.666666667,0.092668622,0.340876733,0.246201966,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.708333333,0.11143695,0.39138254,0.132260947,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.75,0.117302053,0.398051705,0.08165773,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.791666667,0.095601173,0.261596103,0.129468275,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.833333333,0.091335644,0.077829626,0.249888293,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.875,0.069794722,0.182315474,0.409405719,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.052945881,0.407677373,0.572050938,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.047507331,0.55114275,0.689789991,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.047507331,0.52798801,0.752792672,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.065102639,0.460730951,0.732353975,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.062756598,0.330086175,0.626117069,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.079178886,0.185237917,0.460008937,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.11143695,0.36298239,0.278820375,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.126686217,0.52611465,0.136617516,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.148387097,0.537204946,0.077971403,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.128445748,0.431847134,0.107015192,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.117888563,0.266766579,0.200513852,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.109090909,0.081903335,0.328194817,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.118475073,0.118396403,0.443588025,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.086217009,0.261105623,0.538762288,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.5,0.08914956,0.461820907,0.601876676,0,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
0.541666667,0.083870968,0.542075684,0.628127793,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.583333333,0.082697947,0.458898464,0.589142091,0,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
0.625,0.096187684,0.308505058,0.499329759,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.666666667,0.099706745,0.205095541,0.367962466,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.708333333,0.101466276,0.333233421,0.243967828,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.75,0.102639296,0.379767703,0.16834227,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.791666667,0.091495601,0.339902585,0.153038427,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.833333333,0.095014663,0.203222181,0.219727435,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.875,0.071554252,0.072011989,0.330764075,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.069794722,0.234170101,0.447609473,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.058651026,0.372049457,0.569258266,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.059237537,0.514874485,0.650022341,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.063929619,0.406968902,0.671373006,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.06627566,0.425927313,0.638404826,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.068035191,0.24481079,0.536193029,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.08914956,0.180666916,0.408847185,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.106744868,0.318096665,0.261282395,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.119648094,0.407343574,0.153596962,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.121994135,0.457399775,0.128351206,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.102639296,0.386661671,0.164544236,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.095014663,0.204645935,0.244526363,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.093255132,0.060621956,0.347855228,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.075659824,0.179318097,0.440683646,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.5,0.074486803,0.280779318,0.505920465,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.541666667,0.073900293,0.400824279,0.562555853,0,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
0.583333333,0.091495601,0.474035219,0.568811439,0,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
0.625,0.11143695,0.343424503,0.542091153,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.708333333,0.096774194,0.1795429,0.371348949,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.75,0.092082111,0.270588235,0.270554066,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.791666667,0.095014663,0.271862121,0.220062556,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.833333333,0.098533724,0.244211315,0.214477212,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.875,0.080351906,0.173473211,0.264968722,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.068035191,0.0977145,0.357126899,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.052785924,0.198351442,0.452859696,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.049853372,0.332879185,0.526586238,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.063929619,0.438741101,0.588087286,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.056304985,0.336680405,0.599084003,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.054545455,0.35181716,0.576966041,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.06627566,0.237617085,0.507484361,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.077419355,0.129936306,0.395107239,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.099120234,0.215961034,0.284629133,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.113782991,0.331509929,0.204758713,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.097360704,0.307905583,0.185768543,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.08856305,0.249831397,0.219615728,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.074486803,0.134357437,0.284420866,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.072140762,0.071112776,0.36606345,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.5,0.062756598,0.131135257,0.44984361,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.541666667,0.056304985,0.209441738,0.516420912,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.583333333,0.06627566,0.314349944,0.565013405,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.625,0.073313783,0.353540652,0.569258266,0,1,5,0.155743481,0.335540317,0.085217606,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.023158474
0.666666667,0.085630499,0.318771075,0.542225201,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.708333333,0.091495601,0.148594979,0.487242304,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.75,0.079765396,0.165829899,0.401362824,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.791666667,0.059237537,0.256650431,0.328753351,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.833333333,0.057478006,0.275608842,0.282171582,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.875,0.056891495,0.185312851,0.272676497,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.056891495,0.147695766,0.318029491,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.046920821,0.142899962,0.35284737,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.031085044,0.206893968,0.565366163,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.028739003,0.317347321,0.573168007,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.026073048,0.211403658,0.549821269,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.035777126,0.165080554,0.483132261,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.08973607,0.142899962,0.405942806,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.115542522,0.21775946,0.319146559,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.072140762,0.252978644,0.261729223,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.069208211,0.254402398,0.246313673,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.053958945,0.198126639,0.253462913,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.054545455,0.162832522,0.306858802,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.5,0.048680352,0.101760959,0.368967828,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.541666667,0.057478006,0.077032596,0.441577301,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.583333333,0.065102639,0.188235294,0.504021448,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.625,0.062756598,0.301536156,0.54512958,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.666666667,0.08797654,0.247358561,0.561550491,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.708333333,0.072140762,0.202248033,0.543453977,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.75,0.079765396,0.180666916,0.493297587,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.791666667,0.058651026,0.145822405,0.443476318,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.833333333,0.051612903,0.217984264,0.370531725,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.875,0.035190616,0.223529412,0.318588025,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.033431085,0.188535032,0.30551832,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.035777126,0.104758336,0.317917784,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.027565983,0.100711877,0.360813226,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.026979472,0.098239041,0.424152859,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.02170088,0.103484451,0.487042002,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.016422287,0.13136006,0.531054513,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.009970675,0.213713001,0.54512958,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.031671554,0.225327838,0.529602324,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.06744868,0.115923567,0.487265416,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.101466276,0.026601723,0.420241287,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.061583578,0.12933683,0.357685433,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.04340176,0.21843387,0.299821269,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.068035191,0.215436493,0.27937891,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.06744868,0.156013488,0.289209115,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.5,0.071554252,0.156088423,0.331881144,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.541666667,0.08797654,0.05088048,0.388739946,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.583333333,0.116129032,0.078980892,0.448168007,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.625,0.109677419,0.155339078,0.504468275,1,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.666666667,0.107917888,0.226077182,0.561885612,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.708333333,0.119061584,0.244361184,0.573949955,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.75,0.119648094,0.144398651,0.572497766,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.791666667,0.128445748,0.103484451,0.536416443,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.833333333,0.167741935,0.131210191,0.46849866,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.875,0.152492669,0.228699888,0.394660411,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.167741935,0.246534282,0.32484361,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.17771261,0.24481079,0.290326184,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.212263396,0.237889574,0.309651475,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.22111437,0.161333833,0.349217686,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.243401759,0.044361184,0.412086685,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.217595308,0.040089921,0.479781054,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.22111437,0.095841139,0.523235031,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.201759531,0.166129636,0.540884718,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.194721408,0.205095541,0.53831546,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.234017595,0.171000375,0.49139857,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.230498534,0.069539153,0.437109026,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.235777126,0.051180217,0.363941019,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.26627566,0.169351817,0.307864164,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.297947214,0.172199326,0.282618409,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.5,0.322580645,0.064518546,0.282218616,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.541666667,0.354945348,0.029844341,0.319928508,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.583333333,0.372434018,0.049456725,0.384830206,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.625,0.342521994,0.187560884,0.452077748,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.666666667,0.33255132,0.260247284,0.522006256,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.708333333,0.317888563,0.323342076,0.589142091,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.75,0.296774194,0.306032222,0.613047364,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.791666667,0.272140763,0.209591607,0.621201966,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.833333333,0.261583578,0.150768078,0.584338695,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.875,0.237536657,0.146006335,0.50893655,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.280351906,0.261596103,0.416108132,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.258970941,0.305984536,0.332216265,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.297947214,0.252276985,0.276697945,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.26686217,0.239524507,0.275051642,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.305571848,0.237167478,0.313002681,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.268621701,0.112551517,0.397676497,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.273900294,0.09112027,0.489387846,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.276246334,0.197602098,0.559428061,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.263343109,0.261745972,0.603999107,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.262756598,0.304383664,0.584003574,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.26686217,0.213413263,0.546246649,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.26568915,0.114349944,0.468386953,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.273900294,0.103709254,0.374776586,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.260410557,0.168077932,0.296805183,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.5,0.255131965,0.191232671,0.254021448,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.541666667,0.241055719,0.156469907,0.260835567,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.583333333,0.22170088,0.048932184,0.309316354,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.625,0.225219941,0.032146871,0.389521895,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.666666667,0.212316716,0.157886849,0.48246202,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.708333333,0.195307918,0.283102285,0.57126899,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.75,0.182404692,0.347396028,0.637846292,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.791666667,0.17771261,0.338179093,0.684539767,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.833333333,0.174780058,0.255751218,0.679512958,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.875,0.186510264,0.21843387,0.60958445,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.218181818,0.177969277,0.499106345,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.233431085,0.331734732,0.369861483,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.319061583,0.355788685,0.272676497,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.441055719,0.330535781,0.231980398,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.546627566,0.384938179,0.249776586,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.547800586,0.346721619,0.31769437,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.57771261,0.175946047,0.421805183,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.540175953,0.102660172,0.522229669,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.473313783,0.131809667,0.59025916,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.4,0.333683027,0.622989276,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.392375367,0.293218434,0.605786416,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.39941349,0.253128512,0.538203753,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.42228739,0.240389659,0.431635389,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.441055719,0.140202323,0.339365505,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.5,0.453372434,0.233720494,0.247765862,1,1,4,0.039464412,0.335540317,0.020325904,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.005868211
0.541666667,0.441055719,0.234694642,0.220174263,0,1,4,0.039464412,0.335540317,0.020325904,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.005868211
0.583333333,0.384750733,0.199795633,0.241175156,0,1,4,0.039464412,0.335540317,0.020325904,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.005868211
0.625,0.408797654,0.167328587,0.304512958,0,1,4,0.039464412,0.335540317,0.020325904,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.005868211
0.666666667,0.380645161,0.085425253,0.41298034,1,1,4,0.039464412,0.335540317,0.020325904,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.005868211
0.708333333,0.322580645,0.112326714,0.523793566,1,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.75,0.303225806,0.265492694,0.613161351,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.791666667,0.292668622,0.364481079,0.687606629,0,1,2,0.319943622,0.335540317,0.191969548,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.047574422
0.833333333,0.301839509,0.310807589,0.706992851,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.875,0.316715543,0.258748595,0.668007149,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.916666667,0.363049853,0.19730236,0.575178731,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.958333333,0.382991203,0.243911577,0.446604111,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
1,0.411143695,0.350843012,0.315571939,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.041666667,0.384750733,0.405620082,0.21637806,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.083333333,0.375366569,0.423079805,0.184316354,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.125,0.353665689,0.456350693,0.227993744,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.166666667,0.343695015,0.344398651,0.334115282,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.208333333,0.319061583,0.245110528,0.462913315,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.25,0.287390029,0.104458599,0.574396783,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.291666667,0.227565982,0.290820532,0.638516533,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.333333333,0.217595308,0.356538029,0.658512064,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.375,0.214662757,0.332783814,0.618074174,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.416666667,0.205278593,0.330910453,0.522006256,0,0,0,0,0,0,0,0,0.949397021,0.300871731,0,0
0.458333333,0.22228739,0.208017984,0.41331546,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.5,0.238709678,0.194379918,0.3019437,0,1,1,0.290345314,0.335540317,0.171229342,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.043173264
0.541666667,0.241055719,0.307231173,0.218051832,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
0.583333333,0.250439883,0.249306856,0.190236819,0,1,3,0.194503171,0.335540317,0.108685119,0.985981308,0.050602979,0.949397021,0.300871731,0.148696265,0.028921895
