hour,current_dir,water_temp,wind_speed,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.375,0.030185185,0.262687832,0.028301887,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.506273148,0.27384723,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.458333333,0.599467593,0.281581467,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.5,0.57775463,0.290752062,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.541666667,0.568564815,0.278763995,0.113207547,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.583333333,0.529722222,0.257826311,0.179245283,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.625,0.550347222,0.242965527,0.103773585,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.666666667,0.488842593,0.240313789,0.132075472,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.708333333,0.246782407,0.256058486,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.75,0.138611111,0.295668827,0.377358491,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.791666667,0.089490741,0.292188421,0.377358491,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.833333333,0.087523148,0.290310106,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.875,0.08125,0.278598262,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.11400463,0.275615056,0.320754717,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.581134259,0.271637449,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.565787037,0.279150707,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.550833333,0.276333235,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.560300926,0.260312316,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.511990741,0.260809517,0.037735849,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.428611111,0.252191367,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.231574074,0.236225692,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.125300926,0.25246759,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.071435185,0.243738951,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.052106481,0.250092074,0,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.047083333,0.250975987,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.030972222,0.26412419,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.458333333,0.884490741,0.279095463,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.5,0.581435185,0.304839422,0.273584906,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.541666667,0.55025463,0.293072333,0.141509434,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.583333333,0.558819444,0.300364614,0.188679245,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.625,0.536203704,0.302905864,0.283018868,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.666666667,0.517384259,0.286442987,0.179245283,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.708333333,0.449884259,0.249152917,0.245283019,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.75,0.254259259,0.280366088,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.791666667,0.1375,0.29909399,0.066037736,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.833333333,0.103680556,0.292796111,0.009433962,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.875,0.088541667,0.292961845,0.028301887,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.061111111,0.288542281,0,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.26275463,0.29837581,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.764814815,0.297768121,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.619976852,0.299149234,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.558310185,0.294287714,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.573587963,0.28318356,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.529305556,0.264455657,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.456666667,0.271250737,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.325694444,0.26777033,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.151018519,0.269814378,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.088263889,0.253848704,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.05,0.277272393,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.031666667,0.283570271,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.458333333,0.097824074,0.279150707,0.20754717,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.5,0.796342593,0.284233206,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.541666667,0.723726852,0.296000295,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.583333333,0.551736111,0.304949912,0.254716981,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.625,0.554675926,0.298928256,0.386792453,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.666666667,0.536481481,0.300475103,0.462264151,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.708333333,0.491365741,0.298265321,0.141509434,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.75,0.48,0.292851355,0.160377358,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.791666667,0.316574074,0.298210076,0.169811321,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.833333333,0.145601852,0.288818504,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.875,0.090115741,0.283349293,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.074166667,0.284785651,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.067615741,0.280808043,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.08525463,0.282410136,0.462264151,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.333078704,0.281415734,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.614097222,0.277493371,0.358490566,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.622013889,0.287271656,0.339622642,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.534421296,0.291414997,0.518867925,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.555324074,0.278377284,0.358490566,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.468240741,0.27080878,0.377358491,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.316590909,0.271079981,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.541666667,0.510861111,0.331025339,0.028301887,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.583333333,0.189201389,0.315059664,0.08490566,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.625,0.10337963,0.313678551,0.075471698,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.666666667,0.071689815,0.343565852,0.037735849,1,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.708333333,0.07287037,0.373066441,0.103773585,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.75,0.056064815,0.377983206,0.028301887,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.791666667,0.490069444,0.378867119,0.08490566,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.833333333,0.667916667,0.414278875,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.875,0.572199074,0.400799204,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.587152778,0.365000736,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.542708333,0.332848409,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.519097222,0.319203005,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.455648148,0.319479228,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.235486111,0.320639364,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.107615741,0.322075722,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.068425926,0.33456099,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.052777778,0.338538598,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.047523148,0.33759944,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.586319444,0.362956688,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.252083333,0.367486741,0.254716981,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.606782408,0.363122422,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.566203704,0.365442693,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.458333333,0.550648148,0.378535651,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.5,0.551157408,0.345167944,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.541666667,0.531805556,0.331356806,0.169811321,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.583333333,0.457708333,0.332682675,0.254716981,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.625,0.215138889,0.367818208,0.462264151,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.666666667,0.146111111,0.397815999,0.424528302,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.708333333,0.110833333,0.397815999,0.471698113,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.75,0.098703704,0.379474809,0.188679245,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.791666667,0.410277778,0.373729375,0.452830189,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.833333333,0.712407407,0.386711844,0.537735849,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.875,0.615092593,0.396213907,0.603773585,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.588611111,0.386546111,0.433962264,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.570925926,0.375165734,0.320754717,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.542615741,0.355332941,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.521481481,0.338207131,0.273584906,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.430416667,0.339256777,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.190300926,0.33759944,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.098125,0.34500221,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.06212963,0.356161609,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.04912037,0.353730848,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.516574074,0.376602092,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.825555556,0.393396435,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.81125,0.399970536,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.654560185,0.405384502,0.018867925,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.458333333,0.560856481,0.392402033,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.5,0.555439815,0.394004125,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.541666667,0.547384259,0.372845463,0.132075472,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.583333333,0.528865741,0.355277696,0.490566038,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.625,0.396921296,0.356769299,0.311320755,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.666666667,0.209560185,0.406047437,0.5,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.708333333,0.13787037,0.405163524,0.471698113,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.75,0.101898148,0.393783147,0.320754717,1,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.791666667,0.075162037,0.376767825,0.235849057,1,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.833333333,0.807731481,0.378204184,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.875,0.680138889,0.391628609,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.578518519,0.391904832,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.584375,0.39345168,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.562476852,0.379916765,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.526273148,0.378590896,0.037735849,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.516898148,0.348316883,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.330046296,0.346991014,0.009433962,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.140300926,0.358647614,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.089166667,0.37074617,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.065185185,0.362017531,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.056527778,0.358039923,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.349305556,0.370580436,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.973518519,0.385606954,0.018867925,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.8125,0.415358655,0.037735849,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.458333333,0.563287037,0.399197113,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.5,0.564097222,0.40560548,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.541666667,0.543310185,0.381408368,0.094339623,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.583333333,0.533518519,0.39345168,0.122641509,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.625,0.497615741,0.352294491,0.216981132,1,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.666666667,0.306666667,0.35605112,0.160377358,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.708333333,0.164791667,0.409693577,0.226415094,1,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.75,0.102291667,0.402456541,0.103773585,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.791666667,0.080185185,0.39588244,0.103773585,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.833333333,0.194791667,0.397815999,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.875,0.869143519,0.413063494,0.254716981,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.771435185,0.429029169,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.595462963,0.419361373,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.577662037,0.394556571,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.569282407,0.382237036,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.514814815,0.38604891,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.445763889,0.380855922,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.282106481,0.380800678,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.13462963,0.375386712,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.087662037,0.371685327,0.018867925,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.080578704,0.381242634,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.125347222,0.398092222,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.983078704,0.419416618,0.009433962,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.968611111,0.4337802,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.458333333,0.628680556,0.413505451,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.5,0.557662037,0.405881703,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.541666667,0.566064815,0.424443872,0.179245283,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.583333333,0.541435185,0.407152328,0.056603774,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.625,0.492407408,0.43389069,0.132075472,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.666666667,0.395717593,0.413671185,0.226415094,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.708333333,0.23775463,0.42648792,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.75,0.157615741,0.427427077,0.066037736,1,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.791666667,0.133912037,0.424885828,0.254716981,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.833333333,0.104652778,0.42466485,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.875,0.485671296,0.426653653,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.916666667,0.821157408,0.431294196,0.339622642,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.958333333,0.701944444,0.432178109,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
1,0.622592593,0.428808191,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.041666667,0.575324074,0.424941073,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.083333333,0.576435185,0.412566293,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.125,0.526226852,0.384999264,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.166666667,0.368032408,0.388313936,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.208333333,0.176412037,0.388755893,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.25,0.117685185,0.400633471,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.291666667,0.104560185,0.422344579,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.333333333,0.069467593,0.426874632,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.375,0.339791667,0.429029169,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.416666667,0.746828704,0.426653653,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.458333333,0.507853535,0.420059464,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.5,0.560069444,0.423062758,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
0.541666667,0.540046296,0.431791396,0.320754717,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.583333333,0.544236111,0.440630525,0.132075472,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.625,0.52599537,0.445160578,0.075471698,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.666666667,0.489050926,0.436266205,0.037735849,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.708333333,0.345972222,0.430576017,0.226415094,0,1,3,0.215909091,0.312130527,0.111071253,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.034512741
0.75,0.218287037,0.437868297,0.122641509,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.791666667,0.135601852,0.441901149,0.08490566,0,1,4,0.271969697,0.312130527,0.144942741,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.043473944
0.833333333,0.148636364,0.443864842,0.198113208,0,1,1,0.120454545,0.312130527,0.058507556,0.985981308,0.050602979,0.949397021,0.276214197,0.159848485,0.019254477
0.875,0.122268519,0.433835445,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.276214197,0,0
