hour,dif_tide_height,water_temp,tide_height,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.708333333,0.063829787,0.197002063,0.149210886,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.75,0.09787234,0.231308928,0.282500379,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.791666667,0.093617021,0.232634797,0.43564419,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.833333333,0.072340426,0.239650855,0.561346047,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.875,0.080851064,0.227868699,0.68346332,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.916666667,0.05106383,0.189709782,0.734063151,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.958333333,0.042553191,0.166949028,0.724460279,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
1,0.093617021,0.169435032,0.635937119,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.041666667,0.093617021,0.173302151,0.500576172,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.083333333,0.10212766,0.167832941,0.335234458,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.125,0.072340426,0.172528727,0.197843042,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.166666667,0.038297872,0.18506924,0.10924933,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.208333333,0.042553191,0.185455952,0.130049921,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.25,0.063829787,0.194626547,0.209663661,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.291666667,0.10212766,0.203023718,0.333211088,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.333333333,0.076595745,0.209874042,0.482851068,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.375,0.025531915,0.209045374,0.584885471,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.416666667,0.046808511,0.215177519,0.623629052,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.458333333,0.038297872,0.188825869,0.624629603,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.5,0.055319149,0.175898644,0.534791616,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.541666667,0.055319149,0.176230112,0.422069218,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.583333333,0.072340426,0.173081172,0.307518889,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.625,0.063829787,0.165733648,0.179801044,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.666666667,0.021276596,0.186837065,0.115233627,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.708333333,0.029787234,0.208106217,0.133665262,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.75,0.068085106,0.209211108,0.211771423,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.791666667,0.080851064,0.218436948,0.361001364,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.833333333,0.089361702,0.226778874,0.509000383,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.875,0.046808511,0.216724367,0.622042707,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.916666667,0.025531915,0.214404096,0.698935202,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.958333333,0.017021277,0.212922537,0.714620835,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
1,0.046808511,0.19733353,0.667666149,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.041666667,0.080851064,0.185842663,0.568425542,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.083333333,0.10212766,0.182417502,0.41768444,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.125,0.089361702,0.195178993,0.266816963,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.166666667,0.042553191,0.21810548,0.159158368,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.208333333,0.012765957,0.230204037,0.117107331,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.25,0.038297872,0.247219358,0.163550234,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.291666667,0.085106383,0.247274602,0.260967585,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.333333333,0.072340426,0.245782999,0.384420614,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.375,0.059574468,0.241971126,0.501530174,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.416666667,0.059574468,0.22976208,0.564641049,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.458333333,0.017021277,0.238269741,0.611930295,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.5,0.042553191,0.239018054,0.593340584,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.541666667,0.059574468,0.243020772,0.507396171,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.583333333,0.076595745,0.236446671,0.39075067,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.625,0.068085106,0.23036977,0.268083869,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.666666667,0.038297872,0.213354449,0.177230946,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.708333333,0.029787234,0.227055097,0.14075067,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.75,0.068085106,0.28307307,0.182854009,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.791666667,0.063829787,0.282133913,0.303009993,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.833333333,0.080851064,0.262577342,0.425968803,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.875,0.072340426,0.249097672,0.567816232,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.916666667,0.055319149,0.251196966,0.665676058,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.958333333,0.021276596,0.255119328,0.706881144,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
1,0.017021277,0.256942398,0.696082812,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.041666667,0.059574468,0.24456762,0.628094938,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.083333333,0.080851064,0.239485121,0.488921306,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.125,0.063829787,0.230977461,0.359867003,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.166666667,0.05106383,0.207001326,0.253599444,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.208333333,0.034042553,0.262577342,0.184316354,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.25,0.042553191,0.261914408,0.177664525,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.291666667,0.055319149,0.247329847,0.256702413,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.333333333,0.055319149,0.241142457,0.3697746,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.375,0.068085106,0.238104007,0.497736355,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.416666667,0.059574468,0.232966264,0.593684838,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.458333333,0.059574468,0.237993518,0.669449184,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.5,0.038297872,0.253848704,0.695089862,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.541666667,0.068085106,0.259041691,0.661577798,1,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.583333333,0.059574468,0.221475398,0.6006753,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.625,0.080851064,0.215564231,0.492298548,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.666666667,0.059574468,0.236225692,0.416548637,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.708333333,0.038297872,0.274786388,0.364672191,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.75,0.034042553,0.353178403,0.346758469,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.791666667,0.076595745,0.319644962,0.418677391,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.833333333,0.089361702,0.287879346,0.541128443,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.875,0.10212766,0.260920006,0.68925628,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.916666667,0.05106383,0.263074543,0.794633105,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.958333333,0.042553191,0.287382145,0.841582781,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
1,0.046808511,0.265726282,0.819456857,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.041666667,0.055319149,0.257992045,0.734959331,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.083333333,0.059574468,0.264345168,0.626576308,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.125,0.05106383,0.266057749,0.534157014,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.166666667,0.055319149,0.255837508,0.444004387,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.208333333,0.029787234,0.248931939,0.375322475,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.25,0.012765957,0.268212286,0.345604229,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.291666667,0.025531915,0.280863288,0.358140854,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.333333333,0.046808511,0.284067472,0.414338008,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.375,0.05106383,0.260864761,0.502498172,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.416666667,0.042553191,0.261196229,0.582017674,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.458333333,0.029787234,0.261803919,0.648314822,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.5,0.021276596,0.276001768,0.688691891,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.541666667,0.029787234,0.252357101,0.687976902,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.583333333,0.042553191,0.281636712,0.640257474,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.625,0.042553191,0.243517973,0.573009266,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.666666667,0.085106383,0.262964055,0.480284789,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.708333333,0.046808511,0.267692988,0.377851687,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.75,0.025531915,0.244843842,0.327201867,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.791666667,0.029787234,0.275117855,0.341304568,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.833333333,0.059574468,0.319147761,0.427674872,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.875,0.046808511,0.325224661,0.524674809,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.916666667,0.05106383,0.331301562,0.619265011,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.958333333,0.059574468,0.348593105,0.692829594,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
1,0.038297872,0.298486299,0.735538255,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.041666667,0.025531915,0.265173836,0.743372058,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.083333333,0.029787234,0.272852828,0.712714725,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.125,0.038297872,0.288763259,0.644945884,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.166666667,0.063829787,0.273515763,0.547870695,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.208333333,0.05106383,0.282078668,0.440196773,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.25,0.034042553,0.285448586,0.35333902,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.291666667,0.042553191,0.304342221,0.317755301,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.333333333,0.05106383,0.323125369,0.33966058,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.375,0.059574468,0.320694608,0.41933077,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.416666667,0.05106383,0.290310106,0.519487582,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.458333333,0.059574468,0.310695345,0.610316751,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.5,0.046808511,0.307722184,0.677567717,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.541666667,0.034042553,0.302242929,0.709526833,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.583333333,0.012765957,0.282962581,0.702412869,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.625,0.05106383,0.333566588,0.652264458,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.666666667,0.042553191,0.32666102,0.586531678,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.708333333,0.059574468,0.343676341,0.487704539,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.75,0.042553191,0.325390395,0.413977998,1,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.791666667,0.025531915,0.364724514,0.379657021,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.833333333,0.055319149,0.355001473,0.398955348,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.875,0.046808511,0.353951827,0.469351694,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.916666667,0.042553191,0.376270625,0.547728235,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.958333333,0.059574468,0.380192988,0.632037534,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
1,0.038297872,0.352460224,0.693535111,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.041666667,0.021276596,0.338096641,0.724813038,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.083333333,0.017021277,0.309590454,0.720462349,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.125,0.046808511,0.308987786,0.682011665,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.166666667,0.05106383,0.316496023,0.608579088,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.208333333,0.072340426,0.305130712,0.500993806,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.25,0.029787234,0.297049941,0.422413793,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.291666667,0.034042553,0.321799499,0.360531019,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.333333333,0.038297872,0.345886123,0.343363435,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.375,0.042553191,0.372237773,0.368489085,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.416666667,0.042553191,0.362404243,0.434986595,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.458333333,0.05106383,0.358044946,0.52001149,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.5,0.046808511,0.33334561,0.585244762,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.541666667,0.042553191,0.328042133,0.641679601,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.583333333,0.025531915,0.317877136,0.66578897,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.625,0.025531915,0.294232469,0.647514014,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.666666667,0.034042553,0.300143636,0.620370371,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.708333333,0.068085106,0.289094726,0.551138234,1,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.75,0.085106383,0.289315704,0.470356521,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.791666667,0.046808511,0.26230112,0.407506702,1,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.833333333,0.034042553,0.270145846,0.380098621,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.875,0.038297872,0.322487545,0.387758522,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.916666667,0.046808511,0.323235857,0.448132731,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.958333333,0.059574468,0.301579994,0.523035135,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
1,0.046808511,0.308375074,0.588765815,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.041666667,0.029787234,0.328042133,0.630156154,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.083333333,0.029787234,0.289702416,0.659552702,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.125,0.021276596,0.28804508,0.659822081,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.166666667,0.021276596,0.288431791,0.643248842,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.208333333,0.046808511,0.284730407,0.582063402,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.25,0.059574468,0.282354891,0.504572003,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.291666667,0.05106383,0.277438126,0.416483148,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.333333333,0.025531915,0.271526959,0.33690025,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.375,0.029787234,0.291359753,0.309975039,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.416666667,0.042553191,0.31307086,0.329253092,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.458333333,0.042553191,0.306607248,0.376249086,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.5,0.068085106,0.283625515,0.440842387,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.541666667,0.063829787,0.275057588,0.530795823,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.583333333,0.05106383,0.282907337,0.594134233,1,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.625,0.021276596,0.296828963,0.646853393,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.666666667,0.042553191,0.314562463,0.647757738,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.708333333,0.034042553,0.312794637,0.617170363,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.75,0.068085106,0.353951827,0.535211605,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.791666667,0.046808511,0.332240719,0.442752149,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.833333333,0.034042553,0.336328815,0.38578164,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.875,0.029787234,0.344836476,0.33983585,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.916666667,0.034042553,0.342295227,0.339673662,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.958333333,0.042553191,0.322959635,0.387515023,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
1,0.042553191,0.331743518,0.459091344,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.041666667,0.029787234,0.335665881,0.524221133,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.083333333,0.042553191,0.331798763,0.581945816,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.125,0.025531915,0.319715273,0.617269505,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.166666667,0.017021277,0.291138775,0.622277879,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.208333333,0.029787234,0.289647172,0.587506248,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.25,0.034042553,0.281968179,0.532578514,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.291666667,0.042553191,0.280200354,0.458023036,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.333333333,0.055319149,0.281084266,0.373937838,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.375,0.046808511,0.282133913,0.308322751,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.416666667,0.025531915,0.299646435,0.268696204,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.458333333,0.038297872,0.314472063,0.291311236,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.5,0.029787234,0.327434443,0.343716194,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.541666667,0.055319149,0.323180613,0.425438597,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.583333333,0.038297872,0.328649823,0.508641325,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.625,0.042553191,0.296221273,0.580064437,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.666666667,0.021276596,0.299646435,0.631684775,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.708333333,0.017021277,0.297602387,0.644864565,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.75,0.034042553,0.308651296,0.613792076,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.791666667,0.046808511,0.34500221,0.539012665,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.833333333,0.055319149,0.367205496,0.449157411,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.875,0.046808511,0.343234384,0.365234467,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.916666667,0.025531915,0.341652381,0.31667137,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.958333333,0.025531915,0.341632292,0.302781501,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
1,0.038297872,0.32969947,0.346758469,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.041666667,0.038297872,0.333014142,0.400980669,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.083333333,0.05106383,0.331577785,0.469099565,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.125,0.05106383,0.325003683,0.529227308,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.166666667,0.029787234,0.322517678,0.584163156,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.208333333,0.025531915,0.300696081,0.606050985,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.25,0.021276596,0.285890542,0.589210251,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.291666667,0.05106383,0.285780053,0.534621429,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.333333333,0.05106383,0.290089128,0.446251352,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.375,0.055319149,0.285061874,0.347184987,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.416666667,0.034042553,0.27760386,0.268461032,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.458333333,0.017021277,0.288321303,0.222484831,0,0,0,0,0,0,0,0,0.949397021,0.259277709,0,0
0.5,0.021276596,0.298099588,0.233243968,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.541666667,0.029787234,0.302242929,0.285634495,0,1,2,0.152555911,0.296051076,0.070379951,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.025710301
0.583333333,0.063829787,0.295226871,0.369079535,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.625,0.05106383,0.288266058,0.473078642,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.666666667,0.055319149,0.284564673,0.582886506,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.708333333,0.046808511,0.296166028,0.661863271,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
0.75,0.029787234,0.288873748,0.680294906,0,1,5,0.278753994,0.296051076,0.139815351,0.985981308,0.050602979,0.949397021,0.259277709,0.168530351,0.046978509
