hour,wave_height,current_dir,wind_dir,dif_tide_height,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(drifting),p(pred|drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.416666667,0.215249267,0.667824074,0.556111111,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.458333333,0.201759531,0.607314815,0.594166667,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.5,0.203519062,0.57125,0.626666667,0.034042553,0,1,1,0.129411765,0.221092457,0.040485591,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.029204152
0.541666667,0.188269795,0.535416667,0.611111111,0.025531915,0,1,1,0.129411765,0.221092457,0.040485591,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.029204152
0.583333333,0.210557185,0.558472222,0.666111111,0.05106383,0,1,1,0.129411765,0.221092457,0.040485591,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.029204152
0.625,0.228152493,0.506898148,0.626666667,0.076595745,0,1,10,0.098395722,0.221092457,0.030046855,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.02220481
0.666666667,0.28914956,0.293148148,0.724444444,0.068085106,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.708333333,0.301466275,0.139074074,0.712222222,0.059574468,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.75,0.279178886,0.113888889,0.828055556,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.791666667,0.270381232,0.110138889,0.779166667,0.025531915,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.833333333,0.26803519,0.101990741,0.725833333,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.241642229,0.45462963,0.961944444,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.194134897,0.629467593,0.451666667,0.072340426,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.182991202,0.580185185,0.351944444,0.072340426,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.158357771,0.564606481,0.36,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.173020528,0.548726852,0.473611111,0.029787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.152492669,0.517800926,0.423888889,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.156598241,0.506203704,0.4975,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.167741935,0.255694444,0.280555556,0.085106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.185923754,0.112476852,0.643333333,0.089361702,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.213489736,0.071365741,0.136666667,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.188856305,0.053171296,0.021666667,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.150146627,0.044699074,0.087777778,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.141935484,0.030185185,0,0.089361702,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.148387097,0.506273148,0.004444444,0.072340426,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.458333333,0.121994135,0.599467593,0.648888889,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.5,0.107917888,0.57775463,0.764722222,0.059574468,0,1,1,0.129411765,0.221092457,0.040485591,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.029204152
0.541666667,0.113782991,0.568564815,0.583888889,0.038297872,0,1,1,0.129411765,0.221092457,0.040485591,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.029204152
0.583333333,0.095014663,0.529722222,0.716111111,0.029787234,0,1,1,0.129411765,0.221092457,0.040485591,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.029204152
0.625,0.117888563,0.550347222,0.515833333,0.05106383,0,1,10,0.098395722,0.221092457,0.030046855,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.02220481
0.666666667,0.120821115,0.488842593,0.615555556,0.085106383,0,1,10,0.098395722,0.221092457,0.030046855,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.02220481
0.708333333,0.125513196,0.246782407,0.698611111,0.09787234,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.75,0.133564383,0.138611111,0.621111111,0.085106383,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.791666667,0.146627566,0.089490741,0.563888889,0.080851064,0,1,2,0.038502674,0.221092457,0.011238859,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.008688839
0.833333333,0.173020528,0.087523148,0.665277778,0.05106383,0,1,2,0.038502674,0.221092457,0.011238859,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.008688839
0.875,0.232258065,0.08125,0.5825,0.09787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.202932551,0.11400463,0.611944444,0.072340426,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.166568915,0.581134259,0.595,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.149560117,0.565787037,0.571111111,0.063829787,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.157771261,0.550833333,0.561388889,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.147800587,0.560300926,0.217777778,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.137243402,0.511990741,0,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.143695015,0.428611111,0.458611111,0.085106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.162463343,0.231574074,0.457777778,0.080851064,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.176539589,0.125300926,0.399444444,0.110638298,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.182991202,0.071435185,0.426111111,0.089361702,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.170674487,0.052106481,0,0.072340426,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.158944281,0.047083333,0.121944444,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.144281525,0.030972222,0.996944444,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.458333333,0.135483871,0.884490741,0.954722222,0.072340426,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.5,0.103225807,0.581435185,0.689166667,0.093617021,0,1,1,0.129411765,0.221092457,0.040485591,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.029204152
0.541666667,0.096774194,0.55025463,0.792777778,0.119148936,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.583333333,0.130205279,0.558819444,0.909722222,0.085106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.625,0.117888563,0.536203704,0.836666667,0.093617021,0,1,6,0.071657754,0.221092457,0.021440279,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.016170894
0.666666667,0.108504399,0.517384259,0.783611111,0.059574468,0,1,1,0.129411765,0.221092457,0.040485591,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.029204152
0.708333333,0.107331378,0.449884259,0.737222222,0.068085106,0,1,10,0.098395722,0.221092457,0.030046855,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.02220481
0.75,0.106744868,0.254259259,0.781666667,0.059574468,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.791666667,0.104985338,0.1375,0.841388889,0.068085106,0,1,3,0.090909091,0.221092457,0.027601476,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.020515314
0.833333333,0.096187684,0.103680556,0,0.072340426,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.096774194,0.088541667,0,0.063829787,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.09032258,0.061111111,0,0.080851064,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.079765396,0.26275463,0.084444444,0.089361702,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.071554252,0.764814815,0.1925,0.093617021,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.068621701,0.619976852,0.453055556,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.065689149,0.558310185,0.155,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.068621701,0.573587963,0.191944444,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.062170088,0.529305556,0.309444444,0.063829787,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.065102639,0.456666667,0.169166667,0.085106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.099706745,0.325694444,0.188888889,0.080851064,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.100879765,0.151018519,0.215,0.10212766,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.08856305,0.088263889,0.431388889,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.096187684,0.05,0.52,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.136070381,0.031666667,0.541944444,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.458333333,0.156598241,0.097824074,0.529444444,0.174468085,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.5,0.13372434,0.796342593,0.558888889,0.204255319,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.541666667,0.104398827,0.723726852,0.5575,0.157446809,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.583333333,0.092082111,0.551736111,0.536666667,0.076595745,0,1,7,0.181818182,0.221092457,0.059334941,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.041030627
0.625,0.080938416,0.554675926,0.581388889,0.089361702,0,1,10,0.098395722,0.221092457,0.030046855,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.02220481
0.666666667,0.092668622,0.536481481,0.633888889,0.089361702,0,1,10,0.098395722,0.221092457,0.030046855,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.02220481
0.708333333,0.085630499,0.491365741,0.593333333,0.080851064,0,1,10,0.098395722,0.221092457,0.030046855,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.02220481
0.75,0.08739003,0.48,0.573055556,0.106382979,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.791666667,0.083284457,0.316574074,0.594166667,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.833333333,0.118475073,0.145601852,0.567777778,0.09787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.131378299,0.090115741,0.515555556,0.089361702,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.194134897,0.074166667,0.4975,0.10212766,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.290322581,0.067615741,0.502222222,0.076595745,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.316129033,0.08525463,0.573611111,0.093617021,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.316129033,0.333078704,0.546388889,0.085106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.300879765,0.614097222,0.538888889,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.272727273,0.622013889,0.528333333,0.063829787,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.258651026,0.534421296,0.556666667,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.278005865,0.555324074,0.525,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.320821114,0.468240741,0.524722222,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.337030125,0.316590909,0.521944444,0.076595745,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.541666667,0.070967742,0.510861111,0,0.085106383,0,1,9,0.069518717,0.221092457,0.020766738,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.015688181
0.583333333,0.085043988,0.189201389,0.671944444,0.09787234,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.625,0.060997068,0.10337963,0.000277778,0.059574468,0,1,11,0.029946524,0.221092457,0.008686598,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.006757986
0.666666667,0.070967742,0.071689815,0,0.038297872,1,1,11,0.029946524,0.221092457,0.008686598,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.006757986
0.708333333,0.071554252,0.07287037,0.723055556,0.034042553,0,1,5,0.190374332,0.221092457,0.062567951,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.04296148
0.75,0.055131965,0.056064815,0,0.072340426,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.791666667,0.057478006,0.490069444,0.949722222,0.106382979,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.833333333,0.028739003,0.667916667,0.050833333,0.09787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.02170088,0.572199074,0.049722222,0.09787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.024633431,0.587152778,0.136111111,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.02228739,0.542708333,0.052777778,0.025531915,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.02228739,0.519097222,0.180277778,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.02228739,0.455648148,0.105,0.10212766,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.032258064,0.235486111,0.617222222,0.127659574,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.046920821,0.107615741,0.168611111,0.106382979,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.056304985,0.068425926,0.159166667,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.070381232,0.052777778,0.152777778,0.025531915,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.073900293,0.047523148,0.1575,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.069794722,0.586319444,0.160277778,0.110638298,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.073900293,0.252083333,0.125833333,0.076595745,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.055131965,0.606782408,0.096111111,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.049853372,0.566203704,0.015,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.458333333,0.040469208,0.550648148,0.747222222,0.029787234,0,1,1,0.129411765,0.221092457,0.040485591,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.029204152
0.5,0.034017595,0.551157408,0.765,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.541666667,0.032258064,0.531805556,0.823055556,0.055319149,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.583333333,0.070381232,0.457708333,0.798888889,0.076595745,0,1,1,0.129411765,0.221092457,0.040485591,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.029204152
0.625,0.090909091,0.215138889,0.849444444,0.085106383,0,1,3,0.090909091,0.221092457,0.027601476,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.020515314
0.666666667,0.09032258,0.146111111,0.848333333,0.05106383,0,1,3,0.090909091,0.221092457,0.027601476,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.020515314
0.708333333,0.174780058,0.110833333,0.919722222,0.025531915,0,1,3,0.090909091,0.221092457,0.027601476,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.020515314
0.75,0.208797654,0.098703704,0.964444444,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.791666667,0.197653959,0.410277778,0.988888889,0.089361702,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.833333333,0.127272727,0.712407407,0.002777778,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.102052786,0.615092593,0.020555556,0.10212766,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.075659824,0.588611111,0.012777778,0.063829787,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.04398827,0.570925926,0.025833333,0.029787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.036363637,0.542615741,0.030833333,0.017021277,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.033431085,0.521481481,0.064166667,0.080851064,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.039882698,0.430416667,0.043055556,0.089361702,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.053372434,0.190300926,0.090277778,0.093617021,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.047507331,0.098125,0.113333333,0.080851064,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.056891495,0.06212963,0.104444444,0.025531915,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.092668622,0.04912037,0.179722222,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.118475073,0.516574074,0.133333333,0.063829787,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.118475073,0.825555556,0.058333333,0.076595745,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.08914956,0.81125,0.609166667,0.072340426,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.082111437,0.654560185,0,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.458333333,0.072140762,0.560856481,0.921111111,0.029787234,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.5,0.059237537,0.555439815,0.621388889,0.017021277,0,1,1,0.129411765,0.221092457,0.040485591,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.029204152
0.541666667,0.107331378,0.547384259,0.769722222,0.055319149,0,1,1,0.129411765,0.221092457,0.040485591,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.029204152
0.583333333,0.158357771,0.528865741,0.8325,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.625,0.157184751,0.396921296,0.802222222,0.068085106,0,1,6,0.071657754,0.221092457,0.021440279,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.016170894
0.666666667,0.139002933,0.209560185,0.834722222,0.085106383,0,1,3,0.090909091,0.221092457,0.027601476,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.020515314
0.708333333,0.170674487,0.13787037,0.921111111,0.034042553,0,1,3,0.090909091,0.221092457,0.027601476,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.020515314
0.75,0.184750733,0.101898148,0.035833333,0.034042553,1,1,11,0.029946524,0.221092457,0.008686598,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.006757986
0.791666667,0.17829912,0.075162037,0.018888889,0.05106383,1,1,11,0.029946524,0.221092457,0.008686598,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.006757986
0.833333333,0.168328446,0.807731481,0.968333333,0.076595745,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.145454546,0.680138889,0.044722222,0.085106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.121407625,0.578518519,0.991944444,0.080851064,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.084457478,0.584375,0.958611111,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.076246334,0.562476852,0.0525,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.052199414,0.526273148,0,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.056891495,0.516898148,0.015277778,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.056304985,0.330046296,0,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.069208211,0.140300926,0.918055556,0.085106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.080938416,0.089166667,0.063611111,0.059574468,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.25,0.097947214,0.065185185,0.173333333,0.017021277,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.291666667,0.143108504,0.056527778,0.457222222,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.333333333,0.143695015,0.349305556,0.135,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.375,0.139589443,0.973518519,0,0.055319149,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.416666667,0.111170354,0.8125,0,0.055319149,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.458333333,0.090909091,0.563287037,0.668888889,0.042553191,0,1,1,0.129411765,0.221092457,0.040485591,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.029204152
0.5,0.086803519,0.564097222,0.701388889,0.017021277,0,1,1,0.129411765,0.221092457,0.040485591,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.029204152
0.541666667,0.076246334,0.543310185,0.968611111,0.021276596,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.583333333,0.075073314,0.533518519,0.7325,0.021276596,0,1,1,0.129411765,0.221092457,0.040485591,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.029204152
0.625,0.102052786,0.497615741,0.887777778,0.055319149,1,1,6,0.071657754,0.221092457,0.021440279,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.016170894
0.666666667,0.107917888,0.306666667,0.018888889,0.042553191,0,1,11,0.029946524,0.221092457,0.008686598,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.006757986
0.708333333,0.095601173,0.164791667,0.913055556,0.072340426,1,1,3,0.090909091,0.221092457,0.027601476,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.020515314
0.75,0.079765396,0.102291667,0.948333333,0.063829787,0,1,3,0.090909091,0.221092457,0.027601476,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.020515314
0.791666667,0.080938416,0.080185185,0.0275,0.046808511,0,1,11,0.029946524,0.221092457,0.008686598,0.985981308,0.050602979,0.949397021,0.180323786,0.225668449,0.006757986
0.833333333,0.081524926,0.194791667,0.044444444,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.875,0.090909091,0.869143519,0.840833333,0.076595745,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.916666667,0.085630499,0.771435185,0.8725,0.068085106,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.958333333,0.078005865,0.595462963,0.129166667,0.038297872,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
1,0.072727273,0.577662037,0.111944444,0.034042553,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.041666667,0.057478006,0.569282407,0.128333333,0.021276596,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.083333333,0.049266862,0.514814815,0.952777778,0.042553191,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.125,0.058064516,0.445763889,0.784166667,0.05106383,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.166666667,0.050439883,0.282106481,0.090833333,0.046808511,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
0.208333333,0.046920821,0.13462963,0.224444444,0.089361702,0,0,0,0,0,0,0,0,0.949397021,0.180323786,0,0
