hour,tide_variation,current_speed,tide_height,wind_speed,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.5,0.178624813,0.48774822,0.688784629,0.301886792,0,1,4,0.085714286,0.306218964,0.039734896,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.013965803
0.541666667,0.322122571,0.297074151,0.588248436,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.583333333,0.453662182,0.187785687,0.440348525,0.198113208,0,1,3,0.197683398,0.306218964,0.098084407,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.032209418
0.625,0.204035874,0.315773698,0.299151028,0.339622642,0,1,2,0.065637066,0.306218964,0.03007337,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.010694533
0.666666667,0.091928251,0.335481454,0.209785523,0.424528302,0,1,2,0.065637066,0.306218964,0.03007337,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.010694533
0.708333333,0.043348281,0.331434994,0.200513852,0.339622642,0,1,2,0.065637066,0.306218964,0.03007337,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.010694533
0.75,0.405082212,0.187785687,0.26753798,0.273584906,0,1,3,0.197683398,0.306218964,0.098084407,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.032209418
0.791666667,0.246636771,0.054204843,0.400692583,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.833333333,0.220478326,0.226826527,0.551608579,0.320754717,0,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.875,0.221973094,0.471412514,0.689678284,0.481132075,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.916666667,0.32735426,0.559685275,0.790549598,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.958333333,0.059790732,0.497564631,0.830540662,0.273584906,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
1,0.207025411,0.422855002,0.803842716,0.386792453,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.041666667,0.367713004,0.300037467,0.696314771,0.386792453,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.083333333,0.376681614,0.190633196,0.546581769,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.125,0.379671151,0.384713376,0.369191242,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.166666667,0.130792227,0.466391907,0.224530831,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.208333333,0.020179372,0.452678906,0.177390527,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.25,0.186098655,0.389509179,0.225871314,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.291666667,0.334828102,0.25612589,0.341934763,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.333333333,0.488041854,0.110378419,0.486148347,0.037735849,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.375,0.295216741,0.206294492,0.616175156,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.416666667,0.254857997,0.309853878,0.712243074,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.458333333,0.03961136,0.461596103,0.750670241,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.5,0.079970105,0.540726864,0.73100983,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.541666667,0.224215247,0.39730236,0.664097408,0.283018868,0,1,4,0.085714286,0.306218964,0.039734896,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.013965803
0.583333333,0.511210762,0.185088048,0.53652815,0.188679245,0,1,3,0.197683398,0.306218964,0.098084407,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.032209418
0.625,0.245142003,0.186361933,0.387511171,0.169811321,0,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.666666667,0.294469357,0.32568548,0.270889187,0.132075472,0,1,7,0.213899614,0.306218964,0.10722227,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.034851597
0.708333333,0.053811659,0.334432372,0.211907954,0.169811321,0,1,7,0.213899614,0.306218964,0.10722227,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.034851597
0.75,0.266068759,0.253278381,0.236483467,0.29245283,0,1,7,0.213899614,0.306218964,0.10722227,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.034851597
0.791666667,0.23019432,0.098988385,0.339030384,0.386792453,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.833333333,0.443198804,0.093817909,0.486148347,0.132075472,0,1,3,0.197683398,0.306218964,0.098084407,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.032209418
0.875,0.515695067,0.319295616,0.631032172,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.916666667,0.325112108,0.506931435,0.743297587,0.367924528,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.958333333,0.038116592,0.506706632,0.803172475,0.320754717,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
1,0.082959641,0.504008992,0.794459338,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.041666667,0.303437967,0.347096291,0.725871314,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.083333333,0.275784753,0.19932559,0.598748883,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.125,0.234678625,0.270138629,0.456769437,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.166666667,0.353512706,0.405994754,0.309204647,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.208333333,0.12406577,0.420232297,0.223525469,0.339622642,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.25,0.070254111,0.408542525,0.227100089,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.291666667,0.127055306,0.334057699,0.28116622,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.333333333,0.262331839,0.187336081,0.391420912,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.375,0.272047833,0.084376171,0.525134048,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.416666667,0.322122571,0.110003747,0.628462914,0.018867925,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.458333333,0.063527653,0.301835894,0.708891868,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.5,0.038863976,0.4204571,0.734696158,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.541666667,0.215994021,0.447358561,0.699955317,0.179245283,0,1,4,0.085714286,0.306218964,0.039734896,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.013965803
0.583333333,0.146487294,0.277407269,0.607126899,0.405660377,0,1,6,0.084942085,0.306218964,0.039359092,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.013839984
0.625,0.298206278,0.112626452,0.474530831,0.311320755,0,1,3,0.197683398,0.306218964,0.098084407,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.032209418
0.666666667,0.343049327,0.255301611,0.336461126,0.367924528,1,1,3,0.197683398,0.306218964,0.098084407,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.032209418
0.708333333,0.092675635,0.309404271,0.255920465,0.330188679,0,1,2,0.065637066,0.306218964,0.03007337,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.010694533
0.75,0.067264574,0.307006369,0.235589812,0.301886792,0,1,7,0.213899614,0.306218964,0.10722227,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.034851597
0.791666667,0.207772795,0.138928438,0.295464701,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.833333333,0.196562033,0.052828775,0.410634495,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.875,0.291479821,0.140938043,0.539432529,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.916666667,0.365470852,0.252154365,0.662198391,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.958333333,0.05754858,0.417534657,0.73279714,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
1,0.026158445,0.413937804,0.756478999,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.041666667,0.22122571,0.406369427,0.720926911,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.083333333,0.177130045,0.226526789,0.634271671,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.125,0.423766816,0.11952042,0.510053619,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.166666667,0.365470852,0.269164481,0.380697051,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.208333333,0.35426009,0.372648932,0.271782842,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.25,0.088938714,0.365230423,0.211796247,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.291666667,0.077727952,0.349269389,0.221514745,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.333333333,0.197309417,0.322333867,0.299932976,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.375,0.217488789,0.192506557,0.411974978,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.416666667,0.284005979,0.041064069,0.522676497,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.458333333,0.209267564,0.178718621,0.618521001,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.5,0.044095665,0.339452979,0.663985702,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.541666667,0.028400598,0.403596853,0.6737042,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.583333333,0.277279522,0.355414013,0.621983914,0.29245283,0,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.625,0.340059791,0.152116898,0.531948168,0.198113208,0,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.666666667,0.355007474,0.149269389,0.415773012,0.235849057,0,1,3,0.197683398,0.306218964,0.098084407,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.032209418
0.708333333,0.351270553,0.293068565,0.30909294,0.150943396,0,1,7,0.213899614,0.306218964,0.10722227,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.034851597
0.75,0.146487294,0.299812664,0.245866845,0.160377358,0,1,7,0.213899614,0.306218964,0.10722227,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.034851597
0.791666667,0.068759342,0.252678906,0.251005362,0.141509434,0,1,7,0.213899614,0.306218964,0.10722227,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.034851597
0.833333333,0.185351271,0.111018768,0.319146559,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.875,0.235426009,0.058448857,0.430294906,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.916666667,0.289985052,0.190483327,0.542783735,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.958333333,0.087443946,0.299812664,0.626675603,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
1,0.038116592,0.423004871,0.674709562,0,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.041666667,0.047085202,0.376620457,0.667966861,0,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.083333333,0.26083707,0.381940802,0.612153708,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.125,0.227204783,0.287448482,0.519772118,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.166666667,0.252615845,0.152191832,0.414320822,0,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.208333333,0.272795217,0.247290439,0.313226095,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.25,0.059790732,0.344623454,0.254579982,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.291666667,0.032884903,0.332933683,0.228663986,0.018867925,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.333333333,0.171150972,0.286624204,0.262287757,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.375,0.139760837,0.273585612,0.332663092,0,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.416666667,0.185351271,0.090221057,0.420352994,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.458333333,0.295964126,0.102810041,0.492292225,0.235849057,0,1,3,0.197683398,0.306218964,0.098084407,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.032209418
0.5,0.126307922,0.215286624,0.570151921,0.367924528,0,1,6,0.084942085,0.306218964,0.039359092,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.013839984
0.541666667,0.045590433,0.315623829,0.607238606,0.320754717,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.583333333,0.120328849,0.393930311,0.612153708,0.349056604,0,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.625,0.058295964,0.330999012,0.576072386,0.273584906,0,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.666666667,0.284005979,0.124690895,0.493409294,0.226415094,0,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.708333333,0.235426009,0.169726489,0.390974084,0.254716981,0,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.75,0.130044843,0.264743349,0.299262735,0.141509434,0,1,7,0.213899614,0.306218964,0.10722227,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.034851597
0.791666667,0.055306428,0.289716952,0.259941912,0.113207547,0,1,7,0.213899614,0.306218964,0.10722227,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.034851597
0.833333333,0.11509716,0.224653428,0.276921358,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.875,0.197309417,0.100718689,0.345509383,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.916666667,0.187593423,0.08452604,0.427613941,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.958333333,0.198056801,0.190408393,0.499553172,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
1,0.086696562,0.267665792,0.552167113,0,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.041666667,0.087443946,0.354364931,0.58545027,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.083333333,0.01793722,0.32933683,0.594392314,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.125,0.050822123,0.281303859,0.568699732,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.166666667,0.202541106,0.315385401,0.516979446,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.208333333,0.128550075,0.177294867,0.425268097,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.25,0.139760837,0.249156988,0.330428954,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.291666667,0.129297459,0.295316598,0.277256479,0,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.333333333,0.103886398,0.291045335,0.259159964,0,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.375,0.100896861,0.230048707,0.280831099,0,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.416666667,0.153961136,0.164181341,0.344856182,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.458333333,0.096412556,0.033345822,0.415326184,0.094339623,0,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.5,0.123318386,0.123267141,0.484807864,0.150943396,0,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.541666667,0.140508221,0.261446234,0.564231457,0.179245283,0,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.583333333,0.055306428,0.348070438,0.609137623,0.188679245,1,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.625,0.05754858,0.346721619,0.622877569,0.188679245,0,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.666666667,0.144992526,0.314050206,0.593275246,0.179245283,0,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.708333333,0.177130045,0.144323717,0.523681859,0.179245283,1,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.75,0.112855007,0.190783065,0.439008043,0.330188679,0,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.791666667,0.109118087,0.238741101,0.367403932,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.833333333,0.117339312,0.214162608,0.323503128,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.875,0.05754858,0.131809667,0.326184093,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.916666667,0.054559043,0.05256991,0.368409294,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.958333333,0.094917788,0.144098913,0.429177837,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
1,0.198804185,0.176320719,0.492739053,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.041666667,0.109865471,0.271937055,0.535896365,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.083333333,0.081464873,0.315174222,0.580428954,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.125,0.081464873,0.312026976,0.586014298,0,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.166666667,0.053811659,0.17886849,0.572497766,0.009433962,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.208333333,0.247384155,0.118246534,0.525692583,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.25,0.260089686,0.129501686,0.457439678,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.291666667,0.138266069,0.199625328,0.3717605,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.333333333,0.1367713,0.187336081,0.314566577,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.375,0.053064275,0.184413638,0.282394996,0.028301887,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.416666667,0.073243647,0.165904833,0.295911528,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.458333333,0.12406577,0.057549644,0.340594281,0.094339623,0,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.5,0.165919283,0.068265268,0.398235031,0.198113208,0,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.541666667,0.18161435,0.162355666,0.484137623,0.122641509,0,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.583333333,0.10612855,0.250580742,0.559316354,0.150943396,0,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.625,0.054559043,0.351667291,0.609919571,0.188679245,0,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.666666667,0.022421525,0.279430498,0.635947274,0.443396226,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.708333333,0.060538117,0.228243469,0.614164432,0.273584906,0,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.75,0.17264574,0.196927688,0.558310992,0.330188679,0,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.791666667,0.225710015,0.161858374,0.476206434,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.833333333,0.376681614,0.245635069,0.392426273,0.320754717,0,1,3,0.197683398,0.306218964,0.098084407,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.032209418
0.875,0.054559043,0.208167853,0.332886506,0.254716981,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.916666667,0.054559043,0.099138254,0.318588025,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.958333333,0.124813154,0.03499438,0.344504021,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
1,0.081464873,0.155488947,0.394995532,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.041666667,0.301195815,0.194155114,0.450413132,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.083333333,0.104633782,0.241888348,0.4967605,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.125,0.063527653,0.274110154,0.532841823,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.166666667,0.03064275,0.333832896,0.559428061,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.208333333,0.058295964,0.271412514,0.568923146,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.25,0.07922272,0.1795429,0.548592493,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.291666667,0.109118087,0.132783814,0.48961126,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.333333333,0.195814649,0.139003372,0.417448615,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.375,0.091180867,0.188310228,0.333891868,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.416666667,0.102391629,0.201948295,0.275915996,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.458333333,0.062032885,0.18478831,0.268543342,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.5,0.120328849,0.175121768,0.293789097,0.160377358,0,1,7,0.213899614,0.306218964,0.10722227,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.034851597
0.541666667,0.144245142,0.077642777,0.364387846,0.179245283,0,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.583333333,0.202541106,0.170775571,0.453976765,0.160377358,0,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.625,0.261584454,0.261745972,0.55730563,0.132075472,0,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.666666667,0.089686099,0.333233421,0.637064343,0.169811321,0,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.708333333,0.02690583,0.317422255,0.676831993,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.75,0.045590433,0.279655301,0.678284182,0.386792453,0,1,6,0.084942085,0.306218964,0.039359092,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.013839984
0.791666667,0.173393124,0.251779693,0.62678731,0.320754717,0,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.833333333,0.165919283,0.148520045,0.527815013,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.875,0.274289985,0.255151742,0.420688114,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.916666667,0.179372197,0.271262645,0.337243074,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.958333333,0.050074738,0.188024115,0.277033065,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
1,0.159940209,0.113750468,0.284070599,0.283018868,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.041666667,0.127055306,0.084975646,0.338449875,0.018867925,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.083333333,0.135276532,0.142899962,0.410187668,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.125,0.285500747,0.224278756,0.489387846,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.166666667,0.137518685,0.29906332,0.551720286,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.208333333,0.065769806,0.350693143,0.593945487,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.25,0.07922272,0.3386287,0.604669348,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.291666667,0.05754858,0.237617085,0.575513852,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.333333333,0.161434978,0.209966279,0.514857015,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.375,0.189088191,0.173023604,0.411974978,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.416666667,0.343049327,0.223304608,0.303619303,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.458333333,0.071001495,0.200599475,0.24106345,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.5,0.033632287,0.17617085,0.226764969,0.179245283,0,1,7,0.213899614,0.306218964,0.10722227,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.034851597
0.541666667,0.099402093,0.135481454,0.256702413,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.269987547,0,0
0.583333333,0.216741405,0.061895841,0.341041108,0.188679245,0,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.625,0.15470852,0.161183964,0.452189455,0.264150943,0,1,1,0.155984556,0.306218964,0.075419813,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.025415244
0.666666667,0.192077728,0.302060697,0.556300268,0.330188679,0,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
0.708333333,0.208520179,0.407568378,0.664879357,0.405660377,0,1,5,0.196138996,0.306218964,0.097223831,0.985981308,0.050602979,0.949397021,0.269987547,0.162934363,0.031957782
