hour,wave_height,current_dir,tide_height,wind_speed,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.375,0.079178886,0.549305556,0.674597855,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.416666667,0.08914956,0.540231481,0.605116175,0.075471698,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.458333333,0.095601173,0.508680556,0.505808758,0.113207547,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.5,0.098533724,0.33724537,0.368632708,0.179245283,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.541666667,0.104398827,0.185833333,0.247765862,0.216981132,1,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.583333333,0.098181818,0.133472222,0.176385165,0.198113208,0,1,1,0.127483444,0.285646725,0.055199655,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.02226739
0.625,0.100293255,0.087615741,0.181300268,0.169811321,1,1,1,0.127483444,0.285646725,0.055199655,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.02226739
0.666666667,0.099013596,0.146262626,0.252122431,0.188679245,1,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.708333333,0.092615303,0.564116162,0.370643432,0.462264151,1,1,2,0.103476821,0.285646725,0.044116663,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.01807418
0.75,0.112609971,0.617662037,0.516532618,0.283018868,0,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.791666667,0.112023461,0.579837963,0.65080429,0.301886792,0,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.833333333,0.095014663,0.572777778,0.743074174,0.283018868,0,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.875,0.083870968,0.55037037,0.780384271,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.916666667,0.074486803,0.541087963,0.745420018,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.958333333,0.062170088,0.493032408,0.636394102,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
1,0.071554252,0.254791667,0.48458445,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.041666667,0.069208211,0.156458333,0.312629104,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.083333333,0.069208211,0.108333333,0.186103664,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.125,0.06627566,0.080231481,0.140303843,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.166666667,0.076246334,0.07,0.185098302,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.208333333,0.070967742,0.067546296,0.294347632,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.25,0.094428153,0.611365741,0.444593387,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.291666667,0.095601173,0.605231481,0.571604111,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.333333333,0.062756598,0.578240741,0.667113494,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.375,0.040469208,0.573773148,0.712243074,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.416666667,0.049266862,0.548773148,0.687444147,0.141509434,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.458333333,0.04340176,0.539351852,0.589030384,0.113207547,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.5,0.050439883,0.473148148,0.449620197,0.188679245,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.541666667,0.070381232,0.228402778,0.310210009,0.150943396,0,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.583333333,0.069794722,0.160763889,0.199061662,0.235849057,0,1,1,0.127483444,0.285646725,0.055199655,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.02226739
0.625,0.093255132,0.108131313,0.153820375,0.29245283,0,1,1,0.127483444,0.285646725,0.055199655,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.02226739
0.666666667,0.112609971,0.112013889,0.185210009,0.386792453,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.708333333,0.153665689,0.313634259,0.295576408,0.301886792,1,1,3,0.039735099,0.285646725,0.016276923,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.006940485
0.75,0.140762463,0.607106481,0.446939231,0.245283019,0,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.791666667,0.106158358,0.586111111,0.598748883,0.198113208,0,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.833333333,0.060997068,0.583171296,0.732462019,0.150943396,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.875,0.059237537,0.560925926,0.804066131,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.916666667,0.035190616,0.553171296,0.818364611,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.958333333,0.019354839,0.548935185,0.738382485,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
1,0.018395095,0.394015151,0.591711349,0.273584906,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.041666667,0.026979472,0.180949074,0.426570123,0.160377358,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.083333333,0.032258064,0.131134259,0.256590706,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.125,0.028739003,0.076898148,0.157283289,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.166666667,0.031671554,0.053125,0.168453977,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.208333333,0.048093841,0.038587963,0.246872207,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.25,0.053958945,0.87474537,0.376899017,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.291666667,0.081738203,0.633838384,0.524128686,0.037735849,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.333333333,0.060997068,0.599398148,0.647788204,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.375,0.02170088,0.578587963,0.731568365,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.416666667,0.033431085,0.55712963,0.761729223,0.216981132,1,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.458333333,0.049853372,0.542037037,0.695263628,0.169811321,1,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.5,0.04340176,0.52650463,0.583333333,0.273584906,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.541666667,0.049853372,0.350532408,0.44124218,0.377358491,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.583333333,0.078592376,0.172083333,0.295241287,0.377358491,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.625,0.099706745,0.128518519,0.207774799,0.41509434,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.666666667,0.101466276,0.072962963,0.193699732,0.490566038,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.708333333,0.123753665,0.410509259,0.273905273,0.481132075,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.75,0.123753665,0.695902778,0.417448615,0.481132075,0,1,2,0.103476821,0.285646725,0.044116663,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.01807418
0.791666667,0.08914956,0.599583333,0.574173369,0.405660377,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.833333333,0.058704346,0.590631313,0.719727435,0.424528302,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.875,0.036950147,0.567083333,0.830987489,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.916666667,0.025806452,0.538564815,0.865058088,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.958333333,0.011143695,0.537106481,0.816018767,0.273584906,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
1,0.02228739,0.50625,0.709450402,0.29245283,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.041666667,0.037536657,0.223634259,0.561167758,0.405660377,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.083333333,0.052199414,0.104305556,0.399463807,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.125,0.046334311,0.075162037,0.258378016,0.320754717,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.166666667,0.04457478,0.055856481,0.203529937,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.208333333,0.059824047,0.030300926,0.233467382,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.25,0.061583578,0.656273148,0.346403038,0.254716981,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.291666667,0.075073314,0.856365741,0.497095621,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.333333333,0.045161291,0.658449074,0.63538874,0.339622642,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.375,0.014662756,0.587060185,0.722184987,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.416666667,0.039882698,0.561736111,0.771112601,0.29245283,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.458333333,0.046334311,0.53400463,0.733355675,0.150943396,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.5,0.028152493,0.539236111,0.642873101,0.037735849,1,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.541666667,0.029325513,0.488703704,0.526027703,0.160377358,1,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.583333333,0.047507331,0.218125,0.363941019,0.20754717,0,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.625,0.039765396,0.139305556,0.232015192,0.179245283,0,1,1,0.127483444,0.285646725,0.055199655,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.02226739
0.666666667,0.039296187,0.106157407,0.181747096,0.301886792,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.708333333,0.042228739,0.062291667,0.20665773,0.509433962,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.75,0.052785924,0.645092593,0.324061662,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.791666667,0.028739003,0.73625,0.47419571,0.169811321,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.833333333,0.017008798,0.596180556,0.617180518,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.875,0.026392962,0.582986111,0.75357462,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.916666667,0.010557185,0.567337963,0.83310992,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
1,0.014076246,0.536041667,0.718331099,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.041666667,0.006451613,0.423865741,0.642585593,0.066037736,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.083333333,0.009384164,0.174328704,0.467269884,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.125,0.009970675,0.104675926,0.294682752,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.166666667,0.017008798,0.061041667,0.188002681,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.208333333,0.011730206,0.050231481,0.18766756,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.25,0.013489736,0.427962963,0.264186774,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.291666667,0.030498533,0.546921296,0.406277927,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.333333333,0.030498533,0.802337963,0.563561215,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.375,0.020527859,0.585856481,0.687444147,0.216981132,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.416666667,0.038123167,0.566319444,0.750335121,0.283018868,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.458333333,0.045747801,0.540717593,0.76038874,0.226415094,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.5,0.055131965,0.536597222,0.688784629,0.301886792,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.541666667,0.052945881,0.523106061,0.588248436,0.169811321,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.583333333,0.062170088,0.331828704,0.440348525,0.198113208,0,1,3,0.039735099,0.285646725,0.016276923,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.006940485
0.625,0.076832845,0.166828704,0.299151028,0.339622642,0,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.666666667,0.120234604,0.132777778,0.209785523,0.424528302,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.708333333,0.178885631,0.134861111,0.200513852,0.339622642,0,1,7,0.043046358,0.285646725,0.017669304,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.007518859
0.75,0.185337243,0.141203704,0.26753798,0.273584906,0,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.791666667,0.15723807,0.511388889,0.400692583,0.311320755,0,1,2,0.103476821,0.285646725,0.044116663,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.01807418
0.833333333,0.116129032,0.637013889,0.551608579,0.320754717,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.875,0.081524926,0.563865741,0.689678284,0.481132075,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.916666667,0.056891495,0.573611111,0.790549598,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.958333333,0.039882698,0.547407407,0.830540662,0.273584906,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
1,0.02111437,0.557523148,0.803842716,0.386792453,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.041666667,0.01263663,0.518611111,0.696314771,0.386792453,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.083333333,0.015249267,0.281435185,0.546581769,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.125,0.02228739,0.143819444,0.369191242,0.264150943,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.166666667,0.031671554,0.106712963,0.224530831,0.226415094,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.208333333,0.048093841,0.078518519,0.177390527,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.25,0.064516129,0.070208333,0.225871314,0.245283019,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.291666667,0.072140762,0.500601852,0.341934763,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.333333333,0.053958945,0.795416667,0.486148347,0.037735849,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.375,0.045747801,0.652453704,0.616175156,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.416666667,0.052199414,0.599699074,0.712243074,0.103773585,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.458333333,0.048093841,0.575162037,0.750670241,0.113207547,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.5,0.035777126,0.548680556,0.73100983,0.122641509,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.541666667,0.050439883,0.551273148,0.664097408,0.283018868,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.583333333,0.074486803,0.48474537,0.53652815,0.188679245,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.625,0.084457478,0.245138889,0.387511171,0.169811321,0,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.666666667,0.085577179,0.155580808,0.270889187,0.132075472,0,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.708333333,0.151479606,0.125631313,0.211907954,0.169811321,0,1,1,0.127483444,0.285646725,0.055199655,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.02226739
0.75,0.163636364,0.140902778,0.236483467,0.29245283,0,1,7,0.043046358,0.285646725,0.017669304,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.007518859
0.791666667,0.140175953,0.301689815,0.339030384,0.386792453,0,1,3,0.039735099,0.285646725,0.016276923,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.006940485
0.833333333,0.13431085,0.733518519,0.486148347,0.132075472,0,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.875,0.094428153,0.584699074,0.631032172,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.916666667,0.048680352,0.571550926,0.743297587,0.367924528,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.958333333,0.04457478,0.564722222,0.803172475,0.320754717,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
1,0.028739003,0.545694444,0.794459338,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.041666667,0.011143695,0.552337963,0.725871314,0.349056604,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.083333333,0.014076246,0.443981481,0.598748883,0.188679245,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.125,0.025806452,0.199652778,0.456769437,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.166666667,0.075073314,0.111689815,0.309204647,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.208333333,0.075073314,0.094074074,0.223525469,0.339622642,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.25,0.092082111,0.056851852,0.227100089,0.330188679,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.291666667,0.099706745,0.051319444,0.28116622,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.333333333,0.078592376,0.209768519,0.391420912,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.375,0.062170088,0.813819444,0.525134048,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.416666667,0.080938416,0.593726852,0.628462914,0.018867925,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.458333333,0.053372434,0.563194444,0.708891868,0.08490566,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.5,0.04398827,0.557222222,0.734696158,0.094339623,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.541666667,0.057478006,0.538703704,0.699955317,0.179245283,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.583333333,0.060997068,0.541388889,0.607126899,0.405660377,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.625,0.063929619,0.38787037,0.474530831,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.666666667,0.063929619,0.176273148,0.336461126,0.367924528,1,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.708333333,0.076832845,0.12712963,0.255920465,0.330188679,0,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.75,0.093255132,0.09662037,0.235589812,0.301886792,0,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.791666667,0.09032258,0.145046296,0.295464701,0.235849057,0,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.833333333,0.082697947,0.685833333,0.410634495,0.245283019,0,1,8,0.244205298,0.285646725,0.114418438,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.042655064
0.875,0.036310317,0.62790404,0.539432529,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.916666667,0.020527859,0.587708333,0.662198391,0.311320755,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.958333333,0.008797654,0.569837963,0.73279714,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
1,0.014076246,0.556851852,0.756478999,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.041666667,0.017595308,0.516527778,0.720926911,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.083333333,0.013489736,0.529768519,0.634271671,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.125,0.033431085,0.326759259,0.510053619,0.235849057,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.166666667,0.056891495,0.160648148,0.380697051,0.20754717,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.208333333,0.063929619,0.131041667,0.271782842,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.25,0.06744868,0.082106481,0.211796247,0.122641509,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.291666667,0.082697947,0.067777778,0.221514745,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.333333333,0.06446281,0.550176768,0.299932976,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.375,0.074486803,0.661180556,0.411974978,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.416666667,0.06627566,0.274074074,0.522676497,0.075471698,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.458333333,0.049266862,0.558217593,0.618521001,0.150943396,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.5,0.051026393,0.564537037,0.663985702,0.245283019,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.541666667,0.026979472,0.543981481,0.6737042,0.132075472,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.583333333,0.045161291,0.546944444,0.621983914,0.29245283,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.625,0.054545455,0.516921296,0.531948168,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.666666667,0.077419355,0.274050926,0.415773012,0.235849057,0,1,3,0.039735099,0.285646725,0.016276923,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.006940485
0.708333333,0.068621701,0.170601852,0.30909294,0.150943396,0,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.75,0.086217009,0.145902778,0.245866845,0.160377358,0,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.791666667,0.112609971,0.16912037,0.251005362,0.141509434,0,1,6,0.138245033,0.285646725,0.060280936,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.024147104
0.833333333,0.125246601,0.135959596,0.319146559,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.875,0.120234604,0.731689815,0.430294906,0.094339623,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.916666667,0.13313783,0.616597222,0.542783735,0.141509434,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.958333333,0.167155425,0.58912037,0.626675603,0.198113208,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
1,0.148387097,0.580486111,0.674709562,0,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.041666667,0.136070381,0.546319444,0.667966861,0,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.083333333,0.13431085,0.524837963,0.612153708,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.125,0.129618769,0.511574074,0.519772118,0.113207547,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.166666667,0.172434018,0.351296296,0.414320822,0,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.208333333,0.232098107,0.210606061,0.313226095,0.08490566,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.25,0.285630498,0.164837963,0.254579982,0.056603774,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.291666667,0.314956012,0.113055556,0.228663986,0.018867925,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.333333333,0.315542522,0.144282407,0.262287757,0.047169811,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.375,0.256304986,0.256527778,0.332663092,0,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.416666667,0.217008797,0.454375,0.420352994,0.103773585,0,0,0,0,0,0,0,0,0.949397021,0.248318804,0,0
0.458333333,0.204692082,0.629560185,0.492292225,0.235849057,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
0.5,0.182991202,0.557291667,0.570151921,0.367924528,0,1,2,0.103476821,0.285646725,0.044116663,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.01807418
0.541666667,0.175366569,0.559282408,0.607238606,0.320754717,0,1,4,0.280629139,0.285646725,0.134940445,0.985981308,0.050602979,0.949397021,0.248318804,0.174668874,0.049017176
