hour,wind_dir,wind_speed,wave_height,water_temp,tide_height,dif_tide_height,tide_variation,drifting,prediction,cluster,p(s|pred),p(drifting),p(~drifting),p(pred|drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.875,0.3238888888888889,0.07547169811320756,0.2020261267336132,0.6628140572076648,0.3455093833780161,0.042553191489361715,0.1973094170403588,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.9166666666666666,0.32805555555555554,0.1037735849056604,0.18768328473611334,0.6678513557506929,0.4276139410187667,0.046808510638297884,0.18759342301943202,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.9583333333333334,0.32805555555555554,0.04716981132075472,0.18768328473611334,0.6743702123377641,0.499553172453083,0.03829787234042553,0.19805680119581467,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
1.0,0.0,0.0,0.2087976542425332,0.6676303771118535,0.5521671134718498,0.021276595744680854,0.08669656203288491,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.04166666666666666,0.32805555555555554,0.0849056603773585,0.19530791793438307,0.6368591636378489,0.5854502701072385,0.01276595744680851,0.08744394618834081,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.08333333333333333,0.32805555555555554,0.0849056603773585,0.21407624661913813,0.6044306130242874,0.5943923143431635,0.004255319148936171,0.017937219730941704,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.125,0.32805555555555554,0.09433962264150944,0.21759530820354145,0.5982984680607835,0.5686997319034851,0.017021276595744685,0.050822122571001487,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.16666666666666666,0.3202777777777778,0.15094339622641512,0.242975206860522,0.6222545137366693,0.5169794459115281,0.03404255319148936,0.20254110612855009,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.20833333333333331,0.3202777777777778,0.1320754716981132,0.2480938417004325,0.6117781378496696,0.4252680965147453,0.059574468085106386,0.12855007473841554,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.25,0.3202777777777778,0.12264150943396228,0.26392961883024746,0.6185179730755801,0.33042895442359244,0.046808510638297884,0.13976083707025413,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.2916666666666667,0.0,0.0,0.2551319648692392,0.5958677076740919,0.2772564790214477,0.021276595744680854,0.12929745889387145,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.3333333333333333,0.0,0.0,0.2434017593532907,0.5964753979364987,0.2591599642761394,0.017021276595744685,0.1038863976083707,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.375,0.0,0.0,0.2498533724926342,0.6231585152101236,0.2808310991957105,0.03404255319148936,0.10089686098654707,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.4166666666666667,0.32833333333333337,0.07547169811320756,0.22873900298621444,0.6702268711462072,0.3448561821045576,0.029787234042553193,0.1539611360239163,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.4583333333333333,0.3438888888888889,0.09433962264150944,0.1929618771127184,0.6709450500650989,0.41532618411528144,0.03829787234042553,0.09641255605381166,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.5,0.3322222222222222,0.15094339622641512,0.1906158355872412,0.6669674425212047,0.4848078641420911,0.046808510638297884,0.12331838565022422,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.5416666666666666,0.3358333333333334,0.17924528301886794,0.21407624661913813,0.6550898648806984,0.5642314566353887,0.03404255319148936,0.14050822122571002,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.5833333333333334,0.3322222222222222,0.18867924528301888,0.21407624661913813,0.6279647909923292,0.6091376226541554,0.03404255319148936,0.05530642750373692,1,1,1,0.014814814814814815,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.7814814814814816,0.011577503429355283
0.625,0.32972222222222225,0.18867924528301888,0.19413489717164453,0.6133249856698073,0.6228775690348524,0.00851063829787234,0.05754857997010464,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.6666666666666666,0.3288888888888889,0.17924528301886794,0.19530791793438307,0.6489024749260175,0.5932752459785522,0.03404255319148936,0.14499252615844546,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.7083333333333334,0.32944444444444443,0.17924528301886794,0.2052785926581299,0.6168606365989573,0.5236818587801608,0.046808510638297884,0.17713004484304934,1,1,5,0.014814814814814815,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.7814814814814816,0.011577503429355283
0.75,0.32555555555555554,0.33018867924528306,0.19413489717164453,0.6122200944644138,0.4390080428954423,0.042553191489361715,0.11285500747384156,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.7916666666666666,0.3288888888888889,0.28301886792452835,0.17536656919070184,0.6341521802840757,0.3674039321045577,0.042553191489361715,0.10911808669656203,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.8333333333333334,0.33444444444444443,0.17924528301886794,0.17184750760629855,0.7017715085302805,0.3235031278150133,0.017021276595744685,0.11733931240657698,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.875,0.3438888888888889,0.14150943396226418,0.19941348954824947,0.7215490575932675,0.3261840929624664,0.01276595744680851,0.05754857997010464,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.9166666666666666,0.3438888888888889,0.19811320754716985,0.1873100509530346,0.7223576369246782,0.3684092940348525,0.025531914893617023,0.05455904334828102,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.9583333333333334,0.3438888888888889,0.1320754716981132,0.1483870965744017,0.7129861522430723,0.4291778373324395,0.05106382978723405,0.09491778774289986,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
1.0,0.3438888888888889,0.1037735849056604,0.14428152496053526,0.6988987921917795,0.4927390527479891,0.03404255319148936,0.19880418535127056,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.04166666666666666,0.3438888888888889,0.09433962264150944,0.13958944261339346,0.6858058340264606,0.5358963652815013,0.029787234042553193,0.10986547085201794,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
0.08333333333333333,0.0,0.07547169811320756,0.11847507310697365,0.6477423393923816,0.5804289544235924,0.025531914893617023,0.08146487294469358,0,0,0,0.0,0.0506029794277607,0.9493970205722393,0.985981308411215,0.014694894146948941,0.0,0.0
