hour,wave_height,water_temp,tide_variation,tide_height,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.833333333,0.060997068,0.595480996,0.254110613,0.732462019,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.875,0.059237537,0.569350324,0.133781764,0.804066131,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.916666667,0.035190616,0.565593695,0.109865471,0.818364611,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.958333333,0.019354839,0.542501473,0.349028401,0.738382485,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
1,0.018395095,0.544088499,0.524663677,0.591711349,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.041666667,0.026979472,0.534435769,0.474588939,0.426570123,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.083333333,0.032258064,0.537695197,0.476831091,0.256590706,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.125,0.028739003,0.540954626,0.142750374,0.157283289,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.166666667,0.031671554,0.549407042,0.102391629,0.168453977,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.208333333,0.048093841,0.540567914,0.319133034,0.246872207,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.25,0.053958945,0.550401444,0.314648729,0.376899017,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.291666667,0.081738203,0.544209032,0.323617339,0.524128686,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.333333333,0.060997068,0.545539924,0.418535127,0.647788204,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.375,0.02170088,0.555760165,0.070254111,0.731568365,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.416666667,0.033431085,0.560455952,0.050822123,0.761729223,1,1,2,0.092709271,0.26270986,0.035130413,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017607251
0.458333333,0.049853372,0.543661609,0.241405082,0.695263628,1,1,2,0.092709271,0.26270986,0.035130413,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017607251
0.5,0.04340176,0.536037861,0.235426009,0.583333333,0,1,2,0.092709271,0.26270986,0.035130413,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017607251
0.541666667,0.049853372,0.54841264,0.346038864,0.44124218,0,1,1,0.137713771,0.26270986,0.053842745,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026154461
0.583333333,0.078592376,0.529298026,0.249626308,0.295241287,0,1,3,0.104410441,0.26270986,0.039883811,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.019829526
0.625,0.099706745,0.540733648,0.100896861,0.207774799,0,1,3,0.104410441,0.26270986,0.039883811,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.019829526
0.666666667,0.101466276,0.556588833,0.100896861,0.193699732,0,1,5,0.093609361,0.26270986,0.035493354,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017778195
0.708333333,0.123753665,0.629511638,0.332585949,0.273905273,0,1,1,0.137713771,0.26270986,0.053842745,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026154461
0.75,0.123753665,0.637743076,0.255605381,0.417448615,0,1,6,0.093609361,0.26270986,0.035493354,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017778195
0.791666667,0.08914956,0.614650855,0.538863976,0.574173369,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.833333333,0.058704346,0.591638988,0.295964126,0.719727435,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.875,0.036950147,0.579846789,0.139013453,0.830987489,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.916666667,0.025806452,0.559627284,0.053064275,0.865058088,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.958333333,0.011143695,0.544103565,0.31838565,0.816018767,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
1,0.02228739,0.546368592,0.249626308,0.709450402,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.041666667,0.037536657,0.544435033,0.27877429,0.561167758,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.083333333,0.052199414,0.53493297,0.498505232,0.399463807,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.125,0.046334311,0.532060253,0.376681614,0.258378016,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.166666667,0.04457478,0.531010607,0.023168909,0.203529937,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.208333333,0.059824047,0.524270772,0.277279522,0.233467382,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.25,0.061583578,0.532336476,0.3632287,0.346403038,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.291666667,0.075073314,0.538247643,0.265321375,0.497095621,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.333333333,0.045161291,0.570013259,0.323617339,0.63538874,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.375,0.014662756,0.560124485,0.083707025,0.722184987,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.416666667,0.039882698,0.557527991,0.046337818,0.771112601,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.458333333,0.046334311,0.546755304,0.10612855,0.733355675,0,1,2,0.092709271,0.26270986,0.035130413,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017607251
0.5,0.028152493,0.532778433,0.321375187,0.642873101,1,1,2,0.092709271,0.26270986,0.035130413,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017607251
0.541666667,0.029325513,0.544821744,0.233183857,0.526027703,1,1,2,0.092709271,0.26270986,0.035130413,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017607251
0.583333333,0.047507331,0.530789629,0.331091181,0.363941019,0,1,1,0.137713771,0.26270986,0.053842745,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026154461
0.625,0.039765396,0.529552151,0.182361734,0.232015192,0,1,3,0.104410441,0.26270986,0.039883811,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.019829526
0.666666667,0.039296187,0.538192398,0.037369208,0.181747096,0,1,3,0.104410441,0.26270986,0.039883811,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.019829526
0.708333333,0.042228739,0.545595168,0.215994021,0.20665773,0,1,3,0.104410441,0.26270986,0.039883811,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.019829526
0.75,0.052785924,0.586531379,0.346786248,0.324061662,0,1,1,0.137713771,0.26270986,0.053842745,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026154461
0.791666667,0.028739003,0.628130525,0.281016442,0.47419571,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.833333333,0.017008798,0.613877431,0.390134529,0.617180518,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.875,0.026392962,0.595591485,0.26083707,0.75357462,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.916666667,0.010557185,0.57111815,0.040358744,0.83310992,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
1,0.014076246,0.545484679,0.002989537,0.718331099,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.041666667,0.006451613,0.554268562,0.631539611,0.642585593,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.083333333,0.009384164,0.538302888,0.585949178,0.467269884,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.125,0.009970675,0.546644814,0.214499253,0.294682752,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.166666667,0.017008798,0.540291691,0.197309417,0.188002681,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.208333333,0.011730206,0.542225251,0.06651719,0.18766756,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.25,0.013489736,0.533551856,0.185351271,0.264186774,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.291666667,0.030498533,0.559737772,0.242152466,0.406277927,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.333333333,0.030498533,0.583934885,0.364723468,0.563561215,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.375,0.020527859,0.588133471,0.15470852,0.687444147,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.416666667,0.038123167,0.567582499,0.192825112,0.750335121,0,1,2,0.092709271,0.26270986,0.035130413,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017607251
0.458333333,0.045747801,0.560234973,0.056801196,0.76038874,0,1,2,0.092709271,0.26270986,0.035130413,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017607251
0.5,0.055131965,0.541562316,0.178624813,0.688784629,0,1,2,0.092709271,0.26270986,0.035130413,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017607251
0.541666667,0.052945881,0.546559436,0.322122571,0.588248436,0,1,2,0.092709271,0.26270986,0.035130413,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017607251
0.583333333,0.062170088,0.542335739,0.453662182,0.440348525,0,1,1,0.137713771,0.26270986,0.053842745,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026154461
0.625,0.076832845,0.540236447,0.204035874,0.299151028,0,1,3,0.104410441,0.26270986,0.039883811,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.019829526
0.666666667,0.120234604,0.595480996,0.091928251,0.209785523,0,1,5,0.093609361,0.26270986,0.035493354,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017778195
0.708333333,0.178885631,0.617413082,0.043348281,0.200513852,0,1,5,0.093609361,0.26270986,0.035493354,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017778195
0.75,0.185337243,0.595591485,0.405082212,0.26753798,0,1,1,0.137713771,0.26270986,0.053842745,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026154461
0.791666667,0.15723807,0.594411261,0.246636771,0.400692583,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.833333333,0.116129032,0.610673247,0.220478326,0.551608579,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.875,0.081524926,0.604485857,0.221973094,0.689678284,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.916666667,0.056891495,0.585481733,0.32735426,0.790549598,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.958333333,0.039882698,0.573438421,0.059790732,0.830540662,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
1,0.02111437,0.557251768,0.207025411,0.803842716,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.041666667,0.01263663,0.554986742,0.367713004,0.696314771,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.083333333,0.015249267,0.552997938,0.376681614,0.546581769,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.125,0.02228739,0.545153211,0.379671151,0.369191242,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.166666667,0.031671554,0.549683265,0.130792227,0.224530831,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.208333333,0.048093841,0.546092369,0.020179372,0.177390527,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.25,0.064516129,0.546258103,0.186098655,0.225871314,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.291666667,0.072140762,0.53979449,0.334828102,0.341934763,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.333333333,0.053958945,0.544600766,0.488041854,0.486148347,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.375,0.045747801,0.549186064,0.295216741,0.616175156,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.416666667,0.052199414,0.545926635,0.254857997,0.712243074,0,1,2,0.092709271,0.26270986,0.035130413,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017607251
0.458333333,0.048093841,0.567140542,0.03961136,0.750670241,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.5,0.035777126,0.57051046,0.079970105,0.73100983,0,1,2,0.092709271,0.26270986,0.035130413,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017607251
0.541666667,0.050439883,0.545484679,0.224215247,0.664097408,0,1,2,0.092709271,0.26270986,0.035130413,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017607251
0.583333333,0.074486803,0.54902033,0.511210762,0.53652815,0,1,1,0.137713771,0.26270986,0.053842745,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026154461
0.625,0.084457478,0.544269299,0.245142003,0.387511171,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.666666667,0.085577179,0.574402689,0.294469357,0.270889187,0,1,3,0.104410441,0.26270986,0.039883811,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.019829526
0.708333333,0.151479606,0.583623507,0.053811659,0.211907954,0,1,5,0.093609361,0.26270986,0.035493354,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017778195
0.75,0.163636364,0.612662051,0.266068759,0.236483467,0,1,5,0.093609361,0.26270986,0.035493354,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017778195
0.791666667,0.140175953,0.623931939,0.23019432,0.339030384,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.833333333,0.13431085,0.623766205,0.443198804,0.486148347,0,1,1,0.137713771,0.26270986,0.053842745,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026154461
0.875,0.094428153,0.616860637,0.515695067,0.631032172,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.916666667,0.048680352,0.610065557,0.325112108,0.743297587,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.958333333,0.04457478,0.5797363,0.038116592,0.803172475,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
1,0.028739003,0.577581762,0.082959641,0.794459338,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.041666667,0.011143695,0.560897908,0.303437967,0.725871314,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.083333333,0.014076246,0.556699322,0.275784753,0.598748883,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.125,0.025806452,0.548688863,0.234678625,0.456769437,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.166666667,0.075073314,0.551893047,0.353512706,0.309204647,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.208333333,0.075073314,0.557748969,0.12406577,0.223525469,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.25,0.092082111,0.551561579,0.070254111,0.227100089,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.291666667,0.099706745,0.550788156,0.127055306,0.28116622,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.333333333,0.078592376,0.563383913,0.262331839,0.391420912,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.375,0.062170088,0.574322333,0.272047833,0.525134048,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.416666667,0.080938416,0.576642605,0.322122571,0.628462914,0,1,2,0.092709271,0.26270986,0.035130413,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017607251
0.458333333,0.053372434,0.579460077,0.063527653,0.708891868,0,1,2,0.092709271,0.26270986,0.035130413,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017607251
0.5,0.04398827,0.57476429,0.038863976,0.734696158,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.541666667,0.057478006,0.578907631,0.215994021,0.699955317,0,1,2,0.092709271,0.26270986,0.035130413,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017607251
0.583333333,0.060997068,0.552445492,0.146487294,0.607126899,0,1,2,0.092709271,0.26270986,0.035130413,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017607251
0.625,0.063929619,0.568134944,0.298206278,0.474530831,0,1,1,0.137713771,0.26270986,0.053842745,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026154461
0.666666667,0.063929619,0.547362994,0.343049327,0.336461126,1,1,1,0.137713771,0.26270986,0.053842745,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026154461
0.708333333,0.076832845,0.575648203,0.092675635,0.255920465,0,1,3,0.104410441,0.26270986,0.039883811,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.019829526
0.75,0.093255132,0.58459782,0.067264574,0.235589812,0,1,5,0.093609361,0.26270986,0.035493354,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017778195
0.791666667,0.09032258,0.636859164,0.207772795,0.295464701,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.833333333,0.082697947,0.654205952,0.196562033,0.410634495,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.875,0.036310317,0.63111373,0.291479821,0.539432529,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.916666667,0.020527859,0.611778138,0.365470852,0.662198391,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.958333333,0.008797654,0.596420154,0.05754858,0.73279714,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
1,0.014076246,0.570399971,0.026158445,0.756478999,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.041666667,0.017595308,0.584487331,0.22122571,0.720926911,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.083333333,0.013489736,0.565151739,0.177130045,0.634271671,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.125,0.033431085,0.565648939,0.423766816,0.510053619,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.166666667,0.056891495,0.560400707,0.365470852,0.380697051,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.208333333,0.063929619,0.565206983,0.35426009,0.271782842,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.25,0.06744868,0.555373453,0.088938714,0.211796247,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.291666667,0.082697947,0.551119623,0.077727952,0.221514745,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.333333333,0.06446281,0.587962715,0.197309417,0.299932976,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.375,0.074486803,0.615479523,0.217488789,0.411974978,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.416666667,0.06627566,0.626086477,0.284005979,0.522676497,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.458333333,0.049266862,0.61034178,0.209267564,0.618521001,0,1,2,0.092709271,0.26270986,0.035130413,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017607251
0.5,0.051026393,0.597801267,0.044095665,0.663985702,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.541666667,0.026979472,0.61895993,0.028400598,0.6737042,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.583333333,0.045161291,0.577471273,0.277279522,0.621983914,0,1,2,0.092709271,0.26270986,0.035130413,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017607251
0.625,0.054545455,0.573935622,0.340059791,0.531948168,0,1,1,0.137713771,0.26270986,0.053842745,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026154461
0.666666667,0.077419355,0.562389511,0.355007474,0.415773012,0,1,1,0.137713771,0.26270986,0.053842745,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026154461
0.708333333,0.068621701,0.574709046,0.351270553,0.30909294,0,1,1,0.137713771,0.26270986,0.053842745,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026154461
0.75,0.086217009,0.615755745,0.146487294,0.245866845,0,1,5,0.093609361,0.26270986,0.035493354,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017778195
0.791666667,0.112609971,0.651719947,0.068759342,0.251005362,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.833333333,0.125246601,0.649615632,0.185351271,0.319146559,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.875,0.120234604,0.643819977,0.235426009,0.430294906,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.916666667,0.13313783,0.645808781,0.289985052,0.542783735,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.958333333,0.167155425,0.64337802,0.087443946,0.626675603,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
1,0.148387097,0.619567619,0.038116592,0.674709562,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.041666667,0.136070381,0.5802335,0.047085202,0.667966861,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.083333333,0.13431085,0.598629935,0.26083707,0.612153708,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.125,0.129618769,0.602883766,0.227204783,0.519772118,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.166666667,0.172434018,0.586476135,0.252615845,0.414320822,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.208333333,0.232098107,0.583924841,0.272795217,0.313226095,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.25,0.285630498,0.587470537,0.059790732,0.254579982,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.291666667,0.314956012,0.559351061,0.032884903,0.228663986,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.333333333,0.315542522,0.585757955,0.171150972,0.262287757,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.375,0.256304986,0.64033957,0.139760837,0.332663092,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.416666667,0.217008797,0.661608721,0.185351271,0.420352994,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.458333333,0.204692082,0.626528432,0.295964126,0.492292225,0,1,6,0.093609361,0.26270986,0.035493354,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017778195
0.5,0.182991202,0.638792722,0.126307922,0.570151921,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.541666667,0.175366569,0.641168238,0.045590433,0.607238606,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.583333333,0.181818182,0.621059222,0.120328849,0.612153708,0,1,4,0.138613861,0.26270986,0.054229133,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026325405
0.625,0.183471074,0.603451278,0.058295964,0.576072386,0,1,4,0.138613861,0.26270986,0.054229133,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026325405
0.666666667,0.197067449,0.577139805,0.284005979,0.493409294,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.708333333,0.209970674,0.570786683,0.235426009,0.390974084,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.75,0.196480939,0.604375369,0.130044843,0.299262735,0,1,3,0.104410441,0.26270986,0.039883811,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.019829526
0.791666667,0.197547321,0.654979376,0.055306428,0.259941912,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.833333333,0.202932551,0.67155274,0.11509716,0.276921358,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.875,0.202026127,0.662814057,0.197309417,0.345509383,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.916666667,0.187683285,0.667851356,0.187593423,0.427613941,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.958333333,0.187683285,0.674370212,0.198056801,0.499553172,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
1,0.208797654,0.667630377,0.086696562,0.552167113,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.041666667,0.195307918,0.636859164,0.087443946,0.58545027,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.083333333,0.214076247,0.604430613,0.01793722,0.594392314,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.125,0.217595308,0.598298468,0.050822123,0.568699732,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.166666667,0.242975207,0.622254514,0.202541106,0.516979446,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.208333333,0.248093842,0.611778138,0.128550075,0.425268097,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.25,0.263929619,0.618517973,0.139760837,0.330428954,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.291666667,0.255131965,0.595867708,0.129297459,0.277256479,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.333333333,0.243401759,0.596475398,0.103886398,0.259159964,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.375,0.249853372,0.623158515,0.100896861,0.280831099,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.416666667,0.228739003,0.670226871,0.153961136,0.344856182,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.458333333,0.192961877,0.67094505,0.096412556,0.415326184,0,1,6,0.093609361,0.26270986,0.035493354,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017778195
0.5,0.190615836,0.666967443,0.123318386,0.484807864,0,1,6,0.093609361,0.26270986,0.035493354,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017778195
0.541666667,0.214076247,0.655089865,0.140508221,0.564231457,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.583333333,0.214076247,0.627964791,0.055306428,0.609137623,1,1,4,0.138613861,0.26270986,0.054229133,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026325405
0.625,0.194134897,0.613324986,0.05754858,0.622877569,0,1,4,0.138613861,0.26270986,0.054229133,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026325405
0.666666667,0.195307918,0.648902475,0.144992526,0.593275246,0,1,4,0.138613861,0.26270986,0.054229133,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026325405
0.708333333,0.205278593,0.616860637,0.177130045,0.523681859,1,1,4,0.138613861,0.26270986,0.054229133,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.026325405
0.75,0.194134897,0.612220094,0.112855007,0.439008043,0,1,6,0.093609361,0.26270986,0.035493354,0.985981308,0.050602979,0.949397021,0.224159402,0.189918992,0.017778195
0.791666667,0.175366569,0.63415218,0.109118087,0.367403932,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.833333333,0.171847508,0.701771509,0.117339312,0.323503128,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.875,0.19941349,0.721549058,0.05754858,0.326184093,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.916666667,0.187310051,0.722357637,0.054559043,0.368409294,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.958333333,0.148387097,0.712986152,0.094917788,0.429177837,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
1,0.144281525,0.698898792,0.198804185,0.492739053,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.041666667,0.139589443,0.685805834,0.109865471,0.535896365,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.083333333,0.118475073,0.647742339,0.081464873,0.580428954,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
0.125,0.115542522,0.625368297,0.081464873,0.586014298,0,0,0,0,0,0,0,0,0.949397021,0.224159402,0,0
