hour,wave_height,water_temp,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.291666667,0.180645162,0.32544564,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.333333333,0.15483871,0.311468768,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.375,0.156598241,0.288155569,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.416666667,0.182404692,0.294619181,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.458333333,0.224046921,0.296276518,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.5,0.292082112,0.28793459,0,1,4,0.090206186,0.366989832,0.054357996,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.01225596
0.541666667,0.258651026,0.289426193,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.583333333,0.289736071,0.313402328,0,1,4,0.090206186,0.366989832,0.054357996,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.01225596
0.625,0.285630498,0.303016352,0,1,4,0.090206186,0.366989832,0.054357996,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.01225596
0.666666667,0.278005865,0.330417649,0,1,4,0.090206186,0.366989832,0.054357996,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.01225596
0.708333333,0.260997067,0.363785357,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.75,0.252785924,0.35969726,1,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.791666667,0.213489736,0.334119034,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.833333333,0.170087977,0.317103712,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.875,0.168914956,0.299480701,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.916666667,0.185923754,0.304010754,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.958333333,0.205278593,0.298541544,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
1,0.242815249,0.296663229,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.041666667,0.273313783,0.297491898,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.083333333,0.280938417,0.302242929,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.125,0.382991203,0.275228344,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.166666667,0.397067449,0.291249263,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.208333333,0.35601173,0.29047584,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.25,0.343695015,0.294950649,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.291666667,0.256304986,0.312905127,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.333333333,0.222873901,0.328705068,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.375,0.212316716,0.316275044,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.416666667,0.19941349,0.294066735,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.458333333,0.187683285,0.312242192,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.5,0.219941349,0.309590454,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.541666667,0.254545455,0.299038745,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.583333333,0.241055719,0.305336623,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.625,0.22111437,0.328263112,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.666666667,0.228152493,0.324451238,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.708333333,0.206451613,0.376436358,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.75,0.201759531,0.415715233,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.791666667,0.190029326,0.393672658,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.833333333,0.165982404,0.342681939,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.875,0.156598241,0.307822628,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.916666667,0.138043189,0.312001125,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.958333333,0.150146627,0.318705804,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
1,0.174780058,0.316496023,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.041666667,0.218768328,0.310474366,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.083333333,0.238709678,0.316772245,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.125,0.316715543,0.304507955,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.166666667,0.395894428,0.284122716,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.208333333,0.387683284,0.300033147,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.25,0.363636364,0.304342221,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.291666667,0.324873367,0.307963251,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.333333333,0.248093842,0.314617708,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.375,0.211730205,0.332461697,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.416666667,0.19941349,0.313733795,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.458333333,0.198240469,0.310695345,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.5,0.188269795,0.318484826,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.541666667,0.217008797,0.316275044,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.583333333,0.242228739,0.308430318,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.625,0.270381232,0.339643488,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.666666667,0.252199413,0.365995138,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.708333333,0.249853372,0.354559517,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.75,0.24457478,0.344891721,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.791666667,0.20117302,0.39698733,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.833333333,0.190615836,0.421129199,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.875,0.171260997,0.351907778,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.916666667,0.150146627,0.325003683,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.958333333,0.15483871,0.332074986,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
1,0.175953079,0.330749116,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.041666667,0.208797654,0.328207867,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.083333333,0.248093842,0.319534473,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.125,0.257478006,0.330030937,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.166666667,0.26744868,0.315667354,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.208333333,0.290322581,0.313899529,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.25,0.271554252,0.313015616,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.291666667,0.275659824,0.315059664,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.333333333,0.215835777,0.321578521,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.375,0.183577712,0.34063789,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.416666667,0.166568915,0.343289629,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.458333333,0.165395894,0.320142163,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.5,0.167741935,0.327876399,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.541666667,0.170674487,0.335223925,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.583333333,0.180058651,0.326771509,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.625,0.158517729,0.375220978,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.666666667,0.195894428,0.405108279,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.708333333,0.201759531,0.36881261,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.75,0.192375366,0.349311285,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.791666667,0.165395894,0.374337066,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.833333333,0.139002933,0.410964202,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.875,0.129032258,0.39405937,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.916666667,0.129618769,0.35654832,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.958333333,0.113089843,0.341109981,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
1,0.091495601,0.344560253,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.041666667,0.120821115,0.346935769,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.083333333,0.13313783,0.34317914,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.125,0.148973607,0.333732322,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.166666667,0.146041056,0.33942251,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.208333333,0.15542522,0.325003683,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.25,0.151906158,0.329920448,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.291666667,0.162463343,0.335444903,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.333333333,0.142521994,0.337488951,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.375,0.10541189,0.341592114,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.416666667,0.097360704,0.356106364,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.458333333,0.097360704,0.353675604,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.5,0.099706745,0.335279169,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.541666667,0.109090909,0.342350472,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.583333333,0.116129032,0.353288892,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.625,0.119648094,0.350637154,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.666666667,0.126099707,0.3983132,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.708333333,0.123753665,0.407704773,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.75,0.107917888,0.410296245,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.791666667,0.100293255,0.406489393,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.833333333,0.08739003,0.45162419,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.875,0.068621701,0.453336771,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.916666667,0.065102639,0.399418091,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.958333333,0.054545455,0.37013848,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
1,0.060997068,0.354946229,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.041666667,0.070967742,0.360194461,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.083333333,0.06686217,0.355774897,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.125,0.086803519,0.351963023,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.166666667,0.112609971,0.350195198,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.208333333,0.105571848,0.354393783,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.25,0.108504399,0.340361668,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.291666667,0.131964809,0.348206394,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.333333333,0.115542522,0.354670006,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.375,0.086803519,0.359586771,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.416666667,0.079178886,0.361907042,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.458333333,0.078592376,0.371519594,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.5,0.076246334,0.37317693,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.541666667,0.08914956,0.346051856,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.583333333,0.08914956,0.362183264,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.625,0.096774194,0.360636417,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.666666667,0.092668622,0.365608427,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.708333333,0.11143695,0.436155716,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.75,0.117302053,0.452010902,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.791666667,0.095601173,0.429636859,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.833333333,0.091335644,0.431269085,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.875,0.069794722,0.462396877,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.916666667,0.052945881,0.446637114,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.958333333,0.047507331,0.405384502,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
1,0.047507331,0.383839128,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.041666667,0.065102639,0.371002304,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.083333333,0.062756598,0.368978344,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.125,0.079178886,0.368536388,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.166666667,0.11143695,0.363011933,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.208333333,0.126686217,0.364503536,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.25,0.148387097,0.366105628,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.291666667,0.128445748,0.363674867,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.333333333,0.117888563,0.366105628,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.375,0.109090909,0.366934296,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.416666667,0.118475073,0.389529316,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.458333333,0.086217009,0.391613543,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.5,0.08914956,0.389971273,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.541666667,0.083870968,0.391076164,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.583333333,0.082697947,0.369365056,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.625,0.096187684,0.369144078,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.666666667,0.099706745,0.362901444,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.708333333,0.101466276,0.363730112,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.75,0.102639296,0.403616676,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.791666667,0.091495601,0.4277033,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.833333333,0.095014663,0.438365498,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.875,0.071554252,0.450353565,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.916666667,0.069794722,0.461733942,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.958333333,0.058651026,0.447480849,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
1,0.059237537,0.416267679,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.041666667,0.063929619,0.396821597,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.083333333,0.06627566,0.382292281,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.125,0.068035191,0.377762227,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.166666667,0.08914956,0.37621538,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.208333333,0.106744868,0.380303477,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.25,0.119648094,0.381684591,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.291666667,0.121994135,0.376712581,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.333333333,0.102639296,0.384999264,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.375,0.095014663,0.387706246,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.416666667,0.093255132,0.388092958,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.458333333,0.075659824,0.399915292,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.5,0.074486803,0.404887301,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.541666667,0.073900293,0.413947408,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.583333333,0.091495601,0.416157189,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.625,0.11143695,0.393230702,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.708333333,0.096774194,0.379695787,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.75,0.092082111,0.398755156,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.791666667,0.095014663,0.442177372,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.833333333,0.098533724,0.454165439,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.875,0.080351906,0.44179066,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.916666667,0.068035191,0.456375221,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.958333333,0.052785924,0.453612994,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
1,0.049853372,0.432594954,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.041666667,0.063929619,0.417483058,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.083333333,0.056304985,0.407483795,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.125,0.054545455,0.410467001,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.166666667,0.06627566,0.401296405,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.208333333,0.077419355,0.39588244,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.25,0.099120234,0.397263553,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.291666667,0.113782991,0.400964938,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.333333333,0.097360704,0.383673394,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.375,0.08856305,0.392954479,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.416666667,0.074486803,0.416930613,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.458333333,0.072140762,0.42030053,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.5,0.062756598,0.406434148,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.541666667,0.056304985,0.418201237,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.583333333,0.06627566,0.437757808,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.625,0.073313783,0.432951532,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.666666667,0.085630499,0.432122864,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.708333333,0.091495601,0.408588686,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.75,0.079765396,0.396324396,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.791666667,0.059237537,0.410743223,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.833333333,0.057478006,0.414389363,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.875,0.056891495,0.461568209,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.916666667,0.056891495,0.470131114,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.958333333,0.046920821,0.481180023,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.083333333,0.031085044,0.44676267,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.125,0.028739003,0.431515174,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.166666667,0.026073048,0.411260513,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.208333333,0.035777126,0.410246022,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.25,0.08973607,0.419748085,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.291666667,0.115542522,0.407815263,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.333333333,0.072140762,0.398976134,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.375,0.069208211,0.412732027,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.416666667,0.053958945,0.439415144,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.458333333,0.054545455,0.471236005,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.5,0.048680352,0.478749264,0,1,1,0.257087629,0.366989832,0.167101072,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.034929485
0.541666667,0.057478006,0.468031821,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.583333333,0.065102639,0.449082941,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.625,0.062756598,0.473224808,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.666666667,0.08797654,0.434664113,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.708333333,0.072140762,0.433062021,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.75,0.079765396,0.483942251,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.791666667,0.058651026,0.460684296,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.833333333,0.051612903,0.47736815,0,1,2,0.338273196,0.366989832,0.228614461,0.985981308,0.050602979,0.949397021,0.334246575,0.135866066,0.045959848
0.875,0.035190616,0.487698881,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.916666667,0.033431085,0.473998232,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.958333333,0.035777126,0.489798173,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
1,0.027565983,0.498361079,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.041666667,0.026979472,0.507476429,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.083333333,0.02170088,0.503885533,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.125,0.016422287,0.490405863,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
0.166666667,0.009970675,0.467092663,0,0,0,0,0,0,0,0,0.949397021,0.334246575,0,0
